symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
bnb-usdc,impact_excess_bps,2313,0,0,0,0.156580414737,0.407596980648,0.644588210325,0.746961525534,0.988498893822,1.66115926273,3.62060453124,0.974115244118,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_notional,2313,0,0,3997.53996,6985.363844,8752.31556,14938.73038,15810.4175323,23439.28175,30957.03468,40808.57184,8000.02653,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_ratio,2313,0,0,1.77572037428,2.34285620462,2.84268992446,3.70029833311,4.03981785542,5.06481156938,6.8095502536,9.70780761228,2.51759908231,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_dist_bps,2313,0,0,-4.71038954922,-3.1351795895,-1.33146406222,1.80492666504,0.807894608476,2.42910538399,3.05577973313,5.08929759863,1.80682666248,2026-04-24T23:18:41.691000+00:00
bnb-usdc,liq_notional_5m,2313,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
btc-usdc,mark,2316,0,0,77248,77300,77502.75,77546,77520.2189119,77578,77674,77732,77346,2026-04-24T23:18:39.277000+00:00
btc-usdc,mid,2316,0,0,77227.5,77302.25,77504.5,77547.5,77521.1761658,77579.5,77673.75,77735.5,77346.5,2026-04-24T23:18:39.277000+00:00
btc-usdc,funding_pct,2316,0,0,0.00045786,0.0005194775,0.0008861575,0.001028035,0.000992958234024,0.00121419,0.00125,0.00125,0.00103591,2026-04-24T23:18:39.277000+00:00
btc-usdc,funding_delta_1h_pct,1761,555,23.9637305699,-0.00039028,-0.00034002,-7.829e-05,-1.03e-05,6.37210789324e-05,0.00024159,0.00062936,0.00076962,-4.377e-05,2026-04-24T23:18:39.277000+00:00
btc-usdc,basis_pct,2316,0,0,-0.156411923352,-0.106268556744,-0.0960011339761,-0.0883312488098,-0.0883530608392,-0.0807113636312,-0.0691069381623,-0.0304008382869,-0.0742860464966,2026-04-24T23:18:39.277000+00:00
btc-usdc,premium_pct,2316,0,0,-0.10822929,-0.05326555,-0.04652185,-0.04253728,-0.0422453219905,-0.03738884,-0.02960179,-0.00103131,-0.04652185,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi,2316,0,0,27284.19708,27355.10519,27477.283555,27544.09387,27537.7091572,27631.32534,27695.359975,27708.28912,27374.4906,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi_notional,2316,0,0,2109007332.85,2115336631.09,2130403230.24,2136263499.71,2134735007.21,2142892028.8,2147698134.03,2148848118.86,2117307349.95,2026-04-24T23:18:39.277000+00:00
btc-usdc,day_ntl_vlm,2316,0,0,1914342943.03,1921068067.17,1944094697.67,2004090981.01,1992877447.3,2024418250.16,2055314308.6,2119305158.13,1934455152.43,2026-04-24T23:18:39.277000+00:00
btc-usdc,prev_day_change_pct,2316,0,0,-1.3183444047,-1.17254430606,-0.764255003327,-0.4280797541,-0.533614625508,-0.270020058633,-0.132581608485,0.00644230273669,-0.919758147161,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1m,2316,0,0,-9042885.57768,-1077109.57933,-100482.99054,4566.5786,46199.9885081,159632.906418,1225620.33154,8567185.70927,14437.28649,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_5m,2316,0,0,-11452816.4903,-5596556.32009,-583975.24636,117795.153695,244637.350461,1307120.26201,7153525.93887,17590374.5085,-56958.08202,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_15m,2316,0,0,-18465759.6494,-12520791.0086,-1145326.1397,1103384.64947,751386.54134,2709762.4987,14363463.5461,17665770.4293,208749.95426,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1h,2316,0,0,-19104044.3376,-11530847.5451,-2127681.17768,1921061.27063,2351708.21333,6334655.53744,19023408.6051,20465550.1207,-2218183.16727,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_buy_pct_5m,2316,0,0,5.52973603892,11.0398727001,29.5609207256,55.6242532689,53.5076765929,80.4632217266,92.447454757,98.4819614653,42.5168663878,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_notional_5m,2316,0,0,194980.72494,486449.675707,1184959.7374,2014299.13944,3467287.38301,4452774.41911,11257765.7875,21167674.7044,380576.4067,2026-04-24T23:18:39.277000+00:00
btc-usdc,avg_trade_notional_5m,2316,0,0,339.908487383,713.148017348,1547.9375865,2297.73319329,2904.91528342,3643.46726827,7382.62957028,10307.9274528,1136.04897522,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_spread_bps,2316,0,0,0.128641354336,0.12874238006,0.128900031581,0.128954885133,0.132449763722,0.129031425604,0.129369453301,1.54950674035,0.129288332374,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_imbalance_pct,2316,0,0,-99.9344087534,-91.605875106,-67.8417383309,-29.7719617838,-14.9453047299,36.6158628479,91.8235360399,99.9805659523,-5.43561508883,2026-04-24T23:18:39.277000+00:00
btc-usdc,bid_depth10,2316,0,0,1702.43466,189140.103397,594773.069447,1101694.262,1561038.2071,1949389.97224,3753294.39857,20445853.8493,1391923.34548,2026-04-24T23:18:39.277000+00:00
btc-usdc,ask_depth10,2316,0,0,871.8967,147868.85911,931644.591515,1971754.85796,2270172.93217,3067954.07187,5150010.68353,19652270.2104,1551940.45015,2026-04-24T23:18:39.277000+00:00
btc-usdc,impact_excess_bps,2316,0,0,0,0,0,0,0.115970544245,0,0.778329665367,2.06279934764,0,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_notional,2316,0,0,232915.91535,459588.896828,652167.31056,882127.24381,1170584.02995,1342264.06521,2880886.338,11490125.0847,632636.5824,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_ratio,2316,0,0,2.28682777168,3.19904483296,4.15733741406,5.3198413184,5.89065122714,7.15643752015,10.4845268979,16.9908639206,4.29800171692,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_dist_bps,2316,0,0,-1.48349770058,-0.0647203111753,-0.0644749482589,0.0644520927621,0.136661080515,0.0646441661872,1.22246242552,2.13105332154,0.0646441661872,2026-04-24T23:18:39.277000+00:00
btc-usdc,liq_notional_5m,2316,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:39.277000+00:00
doge-usdc,mark,2315,0,0,0.097834,0.097951,0.098174,0.098321,0.0984001365011,0.098669,0.0989433,0.09944,0.0981,2026-04-24T23:18:41.691000+00:00
doge-usdc,mid,2315,0,0,0.097846,0.097954,0.098173,0.098324,0.0984022289417,0.098671,0.098945,0.099427,0.098102,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_pct,2315,0,0,0.00076714,0.00125,0.00125,0.00125,0.00124939602592,0.00125,0.00125,0.00125,0.00125,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_delta_1h_pct,1762,553,23.8876889849,-0.00048286,0,0,0,-7.47332576617e-07,0,0,8.14e-06,0,2026-04-24T23:18:41.691000+00:00
doge-usdc,basis_pct,2315,0,0,-0.17727802259,-0.0482188420017,-0.0405289021734,-0.0324165527022,-0.0339588216265,-0.0274487876785,-0.0203562440546,0,-0.0407581006725,2026-04-24T23:18:41.691000+00:00
doge-usdc,premium_pct,2315,0,0,-0.10182781,-0.047149209,-0.03569789,-0.02744042,-0.026874938933,-0.01829268,-0.005055207,0.0759763,-0.03566334,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi,2315,0,0,324466210,325116224,326252458,326724100,326936805.65,327786464,329208018,329228772,324466606,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi_notional,2315,0,0,31822431.5377,31844924.9513,32040491.333,32118335.7842,32170972.0424,32400620.4739,32509794.6072,32578188.7376,31830174.0486,2026-04-24T23:18:41.691000+00:00
doge-usdc,day_ntl_vlm,2315,0,0,8859634.68523,8892605.31367,9894263.85639,10601337.1197,10396719.0628,10910484.1543,11025473.3125,11089007.0008,8906388.90043,2026-04-24T23:18:41.691000+00:00
doge-usdc,prev_day_change_pct,2315,0,0,0.378597445237,0.562189558263,0.957460352906,1.72265911604,1.58020827104,2.08270979328,2.34340258746,2.83669607123,0.98930398707,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1m,2315,0,0,-134944.255764,-14347.848833,-741.797009,-10.6083,-810.412861707,175.88709,3979.621721,127242.755427,-3.92402,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_5m,2315,0,0,-149544.220213,-64591.975108,-12433.058412,-1922.913876,-4201.40002265,2940.464108,45153.880888,140357.136781,-177.610056,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_15m,2315,0,0,-178515.140487,-147113.049384,-47284.2284105,-9038.942837,-13715.2904336,6294.041854,128659.587843,159117.657898,43884.686962,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1h,2315,0,0,-330887.605822,-307713.88409,-199313.507374,-37546.27975,-53191.4918057,52325.3118065,202246.647531,242353.974973,-32791.332561,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_buy_pct_5m,2315,0,0,0,1.74515989117,6.24759345903,28.7460320066,38.4425093005,63.621596342,96.3886212906,99.8998932602,24.303002475,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_notional_5m,2315,0,0,132.425953,1112.687835,4491.3580885,14790.050544,26348.2892852,31563.3743205,113308.866449,172347.609515,345.58523,2026-04-24T23:18:41.691000+00:00
doge-usdc,avg_trade_notional_5m,2315,0,0,22.0709921667,70.0236553425,263.049665265,429.659660119,654.040416116,790.61603241,2354.04926334,3768.95269183,38.3983588889,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_spread_bps,2315,0,0,0.10059299571,0.10108004023,0.101518720075,0.101751654736,0.233511753419,0.102049146872,1.0166393378,9.07852927826,0.101934201473,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_imbalance_pct,2315,0,0,-97.8062838819,-59.7911802533,-27.4431750813,-0.402287659605,-1.67246616306,23.7265419052,54.7923295886,94.8083465932,-18.5207025962,2026-04-24T23:18:41.691000+00:00
doge-usdc,bid_depth10,2315,0,0,3847.03052,23225.1096663,34746.5252295,50802.840723,57575.5599948,67454.51989,132533.701754,285902.65751,26367.375209,2026-04-24T23:18:41.691000+00:00
doge-usdc,ask_depth10,2315,0,0,4912.320396,26929.8728097,37043.8627515,46718.159327,60177.4823421,72040.3752595,143908.325257,346884.815623,38354.280596,2026-04-24T23:18:41.691000+00:00
doge-usdc,impact_excess_bps,2315,0,0,0,0.101278335245,0.505791822619,0.714104065363,0.820773604073,1.02027854627,1.7326789269,9.15779128771,0.611608845559,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_notional,2315,0,0,7130.991395,8149.9116028,20293.47406,30886.507788,36036.9671101,35886.835466,82992.5073295,241239.052528,7964.907944,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_ratio,2315,0,0,1.94989391636,2.61975387665,4.25246454943,5.45723051118,5.67922571942,6.7576331872,9.5433675214,15.166002252,2.46128064708,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_dist_bps,2315,0,0,-7.39432900237,-2.57857316951,-1.98219077829,-0.76240044321,-0.169636690815,1.87132373395,2.59523758659,7.50724272578,1.6819143243,2026-04-24T23:18:41.691000+00:00
doge-usdc,liq_notional_5m,2315,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
eth-usdc,mark,2319,0,0,2306.5,2310.3,2313.2,2315.6,2316.55084088,2320,2324.7,2327.1,2312.8,2026-04-24T23:18:41.691000+00:00
eth-usdc,mid,2319,0,0,2306.05,2310.25,2313.15,2315.55,2316.52796464,2319.95,2324.55,2327.15,2312.85,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_pct,2319,0,0,-0.00047619,-0.000219737,-0.00016011,-0.00010264,7.96865028029e-07,0.00016247,0.000462946,0.00125,0.00049829,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_delta_1h_pct,1765,554,23.8896075895,-0.00099735,-0.000383792,-0.00013193,-4.945e-05,1.6680509915e-06,6.036e-05,0.000607784,0.00099123,0.00068673,2026-04-24T23:18:41.691000+00:00
eth-usdc,basis_pct,2319,0,0,-0.239115917365,-0.123033089426,-0.113846286086,-0.105810965471,-0.102838616814,-0.0967305088025,-0.0753673620688,0.0409456285154,-0.0971901254833,2026-04-24T23:18:41.691000+00:00
eth-usdc,premium_pct,2319,0,0,-0.15932481,-0.060478293,-0.052639525,-0.05044408,-0.0495753073868,-0.04686193,-0.038714171,-0.00688379,-0.03889705,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi,2319,0,0,418330.8798,418438.05334,421640.6072,423033.6104,422350.909055,423436.1695,425317.73072,426699.1922,418330.8798,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi_notional,2319,0,0,967079172.912,967538273.998,975387051.01,979857366.424,978404437.754,981870473.195,988384146.824,991574999.951,967515658.801,2026-04-24T23:18:41.691000+00:00
eth-usdc,day_ntl_vlm,2319,0,0,633873514.512,634515269.806,646014702.163,719261447.898,704051336.245,728476204.996,755533143.356,774949074.898,634659404.208,2026-04-24T23:18:41.691000+00:00
eth-usdc,prev_day_change_pct,2319,0,0,-1.21209525441,-1.0364913483,-0.648402610787,-0.267080210218,-0.304274553771,-0.0345169780386,0.380672232556,0.550021654396,-0.571772494734,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1m,2319,0,0,-2400251.26809,-542862.252676,-45373.593795,-662.4478,1101.70338285,20739.012645,280631.973784,4724726.87982,53052.2633,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_5m,2319,0,0,-3633465.99311,-2492665.03415,-421329.98749,-65003.34374,4734.77894565,94081.95301,3403794.9843,4760836.2192,-12869.15968,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_15m,2319,0,0,-4099073.50977,-3897471.31176,-1723756.86773,-238096.80388,-51932.1928504,1908209.17432,3920938.49477,4533505.67639,-149780.09885,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1h,2319,0,0,-9610675.19236,-6869289.02801,-4591428.96692,-1539609.01899,-914334.078069,2544301.14927,7220267.95229,7661108.96567,5395974.1615,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_buy_pct_5m,2319,0,0,0.452739410647,1.444982458,19.0130818402,38.9029111995,44.1233408425,71.5130526024,93.3339481358,99.2094892939,47.7439398365,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_notional_5m,2319,0,0,23984.45439,60842.885776,224628.81817,605992.51687,1252783.78953,1669904.82317,4366959.33888,7119637.63796,285213.13146,2026-04-24T23:18:41.691000+00:00
eth-usdc,avg_trade_notional_5m,2319,0,0,178.64236637,377.376219837,1092.56222975,2219.34794887,3355.99464217,5456.58944516,9925.21620831,13284.7344187,1994.4974228,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_spread_bps,2319,0,0,0.429710160496,0.430190789615,0.431043772495,0.431862840362,0.439498733689,0.432329608093,0.432891062964,2.59100919808,0.432366993103,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_imbalance_pct,2319,0,0,-87.526466951,-42.5483711455,-17.3631354492,-0.575109205427,0.153412168709,18.6392643972,44.7324279198,91.3679048827,-22.8935046998,2026-04-24T23:18:41.691000+00:00
eth-usdc,bid_depth10,2319,0,0,355343.78854,2374658.74142,3454894.71348,4134022.88584,4158245.79527,4872736.10574,5916342.18825,11444165.1519,3458747.10609,2026-04-24T23:18:41.691000+00:00
eth-usdc,ask_depth10,2319,0,0,251230.62611,2199602.08286,3346577.34781,4113386.07567,4210904.57142,4900305.90629,6143751.26561,16474074.8499,5512603.7318,2026-04-24T23:18:41.691000+00:00
eth-usdc,impact_excess_bps,2319,0,0,0,0,0,0,0.236472404192,0.345259218194,1.2072608165,7.07735462293,5.55111512313e-17,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_notional,2319,0,0,519524.3196,727950.540129,848551.40312,940942.59414,1162355.34723,1080185.81857,2199131.1076,8999485.03722,864359.64125,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_ratio,2319,0,0,1.50451894727,1.79722850363,2.06641292864,2.30653703091,2.67054477394,2.67369931695,5.27634357586,11.9436901681,1.92693309373,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_dist_bps,2319,0,0,-4.11959844756,-4.1023603693,-3.23890136617,-0.646705037831,-0.53753858424,2.37981914377,4.10500162039,4.53828366434,0.216183496551,2026-04-24T23:18:41.691000+00:00
eth-usdc,liq_notional_5m,2319,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
icp-usdc,mark,2317,0,0,2.4475,2.4507,2.4624,2.4673,2.46658459215,2.4731,2.4805,2.4855,2.453,2026-04-24T23:18:40.472000+00:00
icp-usdc,mid,2317,0,0,2.44785,2.4511,2.46255,2.4672,2.46677069486,2.47335,2.48055,2.48565,2.4531,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_pct,2317,0,0,-0.00185877,-0.001517544,2.227e-05,0.00125,0.000674779710833,0.00125,0.00125,0.00125,0.0006517,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_delta_1h_pct,1764,553,23.8670694864,-0.00310877,-0.0028049855,-0.0016591425,0,-0.000532314132653,0,0.00230866,0.00249951,0.0020701,2026-04-24T23:18:40.472000+00:00
icp-usdc,basis_pct,2317,0,0,-0.182333873582,-0.129659643436,-0.105220558478,-0.085623420044,-0.0896674271228,-0.0727125833165,-0.0567031186715,-0.00808570851021,-0.122149837134,2026-04-24T23:18:40.472000+00:00
icp-usdc,premium_pct,2317,0,0,-0.12765957,-0.079034406,-0.04904743,-0.0283057,-0.0322239229823,-0.01135212,0,0,-0.07247557,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi,2317,0,0,763372.6,763402.2,763622.6,764478.6,764505.565559,764949,765065.4,771601.8,771578,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi_notional,2317,0,0,1870625.229,1873871.00192,1881786.423,1886488.69772,1885713.66232,1889684.17896,1897146.432,1901430.8637,1892680.834,2026-04-24T23:18:40.472000+00:00
icp-usdc,day_ntl_vlm,2317,0,0,196852.78722,197974.28917,201766.13943,205383.83264,205256.420819,210140.59957,212050.77346,216612.03258,210184.78237,2026-04-24T23:18:40.472000+00:00
icp-usdc,prev_day_change_pct,2317,0,0,-1.23397048149,-1.11299298331,-0.428646528368,0.137657395036,0.0627970551025,0.711103845682,0.985021165744,1.20114006515,-0.844819919964,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1m,2317,0,0,-1695.47077,-63.385,-18.86885,0,35.7770275917,18.06677,71.27029,7881.64884,-15.9406,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_5m,2317,0,0,-2431.94067,-1009.25246,-67.24547,2.25503,177.845284963,77.64314,942.147986,11167.15531,18.93335,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_15m,2317,0,0,-3428.3089,-2342.83375,-215.28019,34.86392,145.727831178,201.96574,1120.217258,12043.09439,10848.29859,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1h,2317,0,0,-4535.35538,-4293.422202,-2734.95141,-177.78321,477.002439085,1076.8873,6448.885652,13028.78741,12853.07636,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_buy_pct_5m,2317,0,0,0,3.09421597681,26.9343510147,51.1150482036,50.3272455985,75.445323252,92.7222947521,100,58.8273333162,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_notional_5m,2317,0,0,38.14015,80.7426,130.75458,179.36698,578.140802279,271.42331,1488.70098,11831.65075,107.24275,2026-04-24T23:18:40.472000+00:00
icp-usdc,avg_trade_notional_5m,2317,0,0,14.727896,16.8530083333,20.4484442857,23.386113,53.3186037655,41.47046375,182.694981667,452.772646154,21.44855,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_spread_bps,2317,0,0,0.404097549147,2.83119982204,4.05630146433,4.47072689955,4.62638445321,5.25624178712,6.85525334194,11.7730640414,5.7070645306,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_imbalance_pct,2317,0,0,-50.1085837897,-22.7219600418,-11.6959314718,-3.76527507239,-3.86753637088,3.7835488199,14.4996429527,32.1114244338,7.17918085054,2026-04-24T23:18:40.472000+00:00
icp-usdc,bid_depth10,2317,0,0,6352.02895,12189.054574,14507.9677,16529.39016,16467.9361496,18186.55138,21059.116814,29600.45267,18237.75813,2026-04-24T23:18:40.472000+00:00
icp-usdc,ask_depth10,2317,0,0,8710.54688,13303.19481,15624.36587,17548.27515,17819.2828331,19836.01542,23283.29075,31844.17234,15794.51938,2026-04-24T23:18:40.472000+00:00
icp-usdc,impact_excess_bps,2317,0,0,0,3.89626202362,5.36301954252,6.32912708785,6.43221195517,7.33765439648,9.34445027787,14.9920190734,3.13888549183,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_notional,2317,0,0,2499.8108,2843.632508,3861.16092,4109.365,4462.7248119,5421.29973,7041.96935,11402.63676,3241.40862,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_ratio,2317,0,0,1.47627355047,1.75387206108,2.1443189701,2.48102320157,2.59366398062,2.94158247546,3.75130141157,5.1800587625,1.90490255555,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_dist_bps,2317,0,0,-22.474640102,-16.455410968,-12.3830210511,7.49579627641,0.727811923407,10.059147789,13.5677519097,19.3754971345,-10.1911866618,2026-04-24T23:18:40.472000+00:00
icp-usdc,liq_notional_5m,2317,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:40.472000+00:00
sol-usdc,mark,2322,0,0,86.07,86.12905,86.25925,86.356,86.4059216193,86.503,86.798,86.881,86.166,2026-04-24T23:18:38.098000+00:00
sol-usdc,mid,2322,0,0,86.0585,86.12655,86.25575,86.356,86.4041111111,86.5015,86.7945,86.8795,86.1585,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_pct,2322,0,0,-0.00663212,-0.003679195,-0.001658715,-0.00156113,-0.00179109008613,-0.00146717,-0.001313073,-0.0011155,-0.00243093,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_delta_1h_pct,1766,556,23.9448751077,-0.00109847,-0.000837645,-0.0001976325,-5.1275e-05,0.000289336342016,5.60575e-05,0.0025204425,0.00257366,-0.00082068,2026-04-24T23:18:38.098000+00:00
sol-usdc,basis_pct,2322,0,0,-0.288883753178,-0.129505668794,-0.119251610085,-0.11326533561,-0.113153833922,-0.107244822606,-0.0970915314414,-0.0409672896387,-0.10897287271,2026-04-24T23:18:38.098000+00:00
sol-usdc,premium_pct,2322,0,0,-0.10523273,-0.076569238,-0.06842563,-0.06329478,-0.0631317107364,-0.0578745575,-0.04972248,0,-0.07654393,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi,2322,0,0,3190148.38,3192564.32,3200269.995,3205244.36,3210287.7632,3223179.68,3230164.52,3233765.68,3220401.3,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi_notional,2322,0,0,275404475.995,276131171.057,276437201.043,277373216.682,277386611.911,278263904.238,278767433.79,279740133.914,277489098.416,2026-04-24T23:18:38.098000+00:00
sol-usdc,day_ntl_vlm,2322,0,0,182913573.607,183528808.989,186989058.869,192913586.315,190889302.305,194485761.596,195916986.074,197117936.966,184107630.246,2026-04-24T23:18:38.098000+00:00
sol-usdc,prev_day_change_pct,2322,0,0,-0.0568980132143,0.140503257121,0.495832210498,0.876947476444,0.826240181476,1.17400075061,1.46013560907,1.53207899965,0.543757292882,2026-04-24T23:18:38.098000+00:00
