id,ts_ms,ts_utc,symbol,kind,message,mark,funding_pct,oi,cvd_5m,basis_pct,taker_buy_pct_5m
131,1777064810409,2026-04-24T21:06:50.409000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 636.9535  x53  $24,458",638.23,0.00125,45767.32,182.63571,-0.016449043214,59.5515462525
132,1777064813723,2026-04-24T21:06:53.723000+00:00,sol-usdc,FLOW_CLUSTER,"BUY flow cluster @ 86.8100  x717  $1,895,346",86.81,-0.00124647,3202810.64,16691.68691,-0.104716861716,54.1484541068
133,1777064842264,2026-04-24T21:07:22.264000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0984  x110  $149,816",0.098926,0.00125,327645396,20964.029326,-0.019202587296,80.9391712547
134,1777064953783,2026-04-24T21:09:13.783000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,322.5751  x1069  $5,383,775",2324.9,-6.019e-05,423043.1242,197928.3567,-0.126726378418,90.6731133939
135,1777065074564,2026-04-24T21:11:14.564000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,663.0000  x5005  $17,894,342",77663,0.00125,27548.11154,122906.57754,-0.0778400355105,56.7687485663
136,1777065110635,2026-04-24T21:11:50.635000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 636.8438  x47  $24,241",638.12,0.00125,45767.174,316.51581,0.225386179979,78.8371464462
137,1777065113956,2026-04-24T21:11:53.956000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.7622  x869  $2,182,260",86.849,-0.00132794,3201256.84,230308.13224,-0.105818888672,71.9388933536
138,1777065128386,2026-04-24T21:12:08.386000+00:00,icp-usdc,THIN_BOOK,impact excess 8.1bp over spread,2.4816,0.00125,764978.4,-44.37268,-0.0966183574879,36.1757153923
139,1777065135027,2026-04-24T21:12:15.027000+00:00,doge-usdc,THIN_BOOK,impact excess 8.3bp over spread,0.099014,0.00125,327512150,-11367.295607,-0.0212046246277,20.2564993304
140,1777065142774,2026-04-24T21:12:22.774000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0985  x139  $191,438",0.099145,0.00125,327549148,-10514.634353,-0.0201684061917,24.3735446235
141,1777065170555,2026-04-24T21:12:50.555000+00:00,icp-usdc,GRINDING_TRAP,px +0.24% 15m (1.1σ)  CVD -0.00M  fund +0.0013%  FΔ +0.0000%  OI +0.10% 15m,2.485,0.00125,765009.4,-47.37253,-0.0603257590991,35.5119253088
142,1777065254084,2026-04-24T21:14:14.084000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,322.6750  x1203  $5,932,948",2325,0.0001375,422545.6922,-116878.39179,-0.113848731553,45.929371566
143,1777065262483,2026-04-24T21:14:22.483000+00:00,sol-usdc,THIN_BOOK,impact excess 12.9bp over spread,86.715,-0.00149893,3198120.62,-20013.56721,-0.0414980807138,48.7887142037
144,1777065270887,2026-04-24T21:14:30.887000+00:00,eth-usdc,THIN_BOOK,impact excess 12.5bp over spread,2318.6,1.638e-05,422629.634,-2425713.08439,0.0150975951688,19.5165863826
145,1777065374648,2026-04-24T21:16:14.648000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,636.5590  x6209  $21,511,931",77559,0.00125,27556.79176,-4093067.63401,-0.10239765065,18.5322916061
146,1777065410939,2026-04-24T21:16:50.939000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.7471  x73  $18,635",637.11,0.00125,45769.478,-1786.94023,0.162716660771,10.2370108739
147,1777065414316,2026-04-24T21:16:54.316000+00:00,sol-usdc,FLOW_CLUSTER,"BUY flow cluster @ 86.8006  x1000  $2,752,682",86.541,-0.00159725,3195576.2,-578667.10608,-0.114265927978,14.2345044349
148,1777065443225,2026-04-24T21:17:23.225000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0984  x96  $140,400",0.098921,0.00125,327318680,-33978.761739,-0.0323385849848,26.2156893575
149,1777065461952,2026-04-24T21:17:41.952000+00:00,icp-usdc,THIN_BOOK,impact excess 8.1bp over spread,2.4686,0.00125,764442.6,-2401.50084,-0.0971266693646,2.43006929468
150,1777065554114,2026-04-24T21:19:14.114000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,323.8507  x2379  $10,044,588",2316.9,-8.265e-05,423431.4686,-2419887.24623,-0.101325859653,23.2228871198
151,1777065674743,2026-04-24T21:21:14.743000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,623.5460  x4816  $16,545,708",77546,0.00125,27656.58528,-8549758.18603,-0.112709075335,5.68652095894
152,1777065711515,2026-04-24T21:21:51.515000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.7171  x73  $18,635",637.08,0.00125,45769.684,-147.12502,0.0416133413943,20.3140014505
153,1777065714372,2026-04-24T21:21:54.372000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.7625  x960  $2,459,543",86.503,-0.001566,3192084.72,-122079.51048,-0.110855783554,22.6038938005
154,1777065743662,2026-04-24T21:22:23.662000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0985  x146  $192,872",0.098853,0.00125,328303180,-45459.761209,-0.0222503160556,11.7410597704
155,1777065778742,2026-04-24T21:22:58.742000+00:00,icp-usdc,THIN_BOOK,impact excess 8.1bp over spread,2.4694,0.00125,764514.6,102.35583,-0.0647511129098,79.0103858351
156,1777065854252,2026-04-24T21:24:14.252000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,322.5468  x1182  $6,716,876",2315.6,-0.00017431,423423.9618,-280558.72563,-0.114310363421,23.6376744928
157,1777065975231,2026-04-24T21:26:15.231000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,644.5670  x7558  $21,141,861",77567,0.00101449,27634.45022,1366296.47226,-0.103673653369,80.73539452
158,1777066011536,2026-04-24T21:26:51.536000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.9473  x85  $20,062",637.31,0.00125,45766.86,-162.9464,0.00392289164188,46.1901814765
159,1777066014420,2026-04-24T21:26:54.420000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.7926  x906  $2,328,538",86.533,-0.00150187,3192315.88,-2289.35934,-0.136754701303,49.2807971511
160,1777066043766,2026-04-24T21:27:23.766000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x173  $197,214",0.098866,0.00125,328690186,-26041.838584,-0.0394317779688,0.721593660469
161,1777066078838,2026-04-24T21:27:58.838000+00:00,icp-usdc,THIN_BOOK,impact excess 8.1bp over spread,2.4687,0.00125,764509.4,-48.88281,-0.133495145631,21.5555540814
162,1777066154280,2026-04-24T21:29:14.280000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,322.7474  x1442  $7,552,855",2315.8,-0.0001602,423459.838,6043.60661,-0.118608613142,51.4533995306
163,1777066275516,2026-04-24T21:31:15.516000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,648.5710  x7843  $20,410,424",77571,0.00091804,27633.53656,-103865.30278,-0.103668312911,36.034975367
164,1777066311864,2026-04-24T21:31:51.864000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.7671  x74  $18,811",637.13,0.00125,45765.898,331.28065,-0.0305966343702,68.3363806639
165,1777066314717,2026-04-24T21:31:54.717000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.7545  x913  $2,089,374",86.495,-0.00151693,3195783.2,-301777.75305,-0.122400434175,12.5814855964
166,1777066344097,2026-04-24T21:32:24.097000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x158  $164,273",0.098825,0.00125,328798862,2856.913613,-0.0303474786303,65.5028955719
167,1777066441841,2026-04-24T21:34:01.841000+00:00,icp-usdc,THIN_BOOK,impact excess 8.4bp over spread,2.4715,0.00125,764478.6,-98.58688,-0.0848965071151,25.9965508345
168,1777066454517,2026-04-24T21:34:14.517000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,323.7504  x2270  $9,538,549",2316.8,-0.00016403,423424.6358,20863.1402,-0.127168875956,54.6347055909
169,1777066531617,2026-04-24T21:35:31.617000+00:00,eth-usdc,THIN_BOOK,impact excess 8.3bp over spread,2317.2,-0.00017888,423476.3398,-380762.96233,-0.0366687517526,17.3173344679
170,1777066575932,2026-04-24T21:36:15.932000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,618.5410  x5236  $17,209,304",77541,0.00088267,27631.50284,779126.23916,-0.0998473302112,79.687588957
171,1777066612323,2026-04-24T21:36:52.323000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.6470  x65  $17,529",637.01,0.00125,45765.658,-1524.6566,0.167467312425,4.35115762137
172,1777066615183,2026-04-24T21:36:55.183000+00:00,sol-usdc,FLOW_CLUSTER,"BUY flow cluster @ 86.8169  x951  $2,526,290",86.385,-0.00157435,3196411.4,-217016.72559,-0.118514236161,37.4954166699
173,1777066644597,2026-04-24T21:37:24.597000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0988  x175  $188,924",0.098738,0.00125,329179164,-19517.467166,-0.0273376196021,5.69847050317
174,1777066751133,2026-04-24T21:39:11.133000+00:00,icp-usdc,THIN_BOOK,impact excess 9.6bp over spread,2.4679,0.00125,764466.4,-61.23371,-0.085020242915,25.9710984714
175,1777066754582,2026-04-24T21:39:14.582000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,324.5612  x1736  $4,643,274",2315.3,-0.00014783,423451.7498,-1016973.43225,-0.114325158006,4.345683783
176,1777066876200,2026-04-24T21:41:16.200000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,564.0000  x12221  $21,027,679",77564,0.00092575,27633.3418,711527.0993,-0.0959575468357,56.9453334331
177,1777066912605,2026-04-24T21:41:52.605000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.6200  x70  $17,128",637.62,0.00125,45766.308,-661.04877,-0.162059327806,11.0395152876
178,1777066915497,2026-04-24T21:41:55.497000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.8078  x754  $1,546,858",86.462,-0.00154509,3196716.42,317.36825,-0.103406642288,50.0578227491
179,1777066944964,2026-04-24T21:42:24.964000+00:00,doge-usdc,FLOW_CLUSTER,"BUY flow cluster @ 0.0988  x176  $188,711",0.098739,0.00125,329187226,-1448.497123,-0.0263251151724,13.3213621382
180,1777067054602,2026-04-24T21:44:14.602000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,323.1556  x964  $4,386,256",2313.9,-0.00011578,423255.7882,86096.66031,-0.110082237907,59.5728514993
181,1777067054611,2026-04-24T21:44:14.611000+00:00,icp-usdc,THIN_BOOK,impact excess 8.3bp over spread,2.4676,0.00125,764515.6,-42.6706,-0.105254635252,31.4892674833
182,1777067176240,2026-04-24T21:46:16.240000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,531.0000  x9438  $18,183,378",77531,0.00099384,27645.76732,51207.69601,-0.0882737646505,51.6983191859
183,1777067215542,2026-04-24T21:46:55.542000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.7848  x651  $1,337,385",86.353,-0.00148162,3196103.5,166010.88276,-0.0931351848531,81.2872919785
184,1777067244991,2026-04-24T21:47:24.991000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x198  $217,283",0.098589,0.00125,329208018,-15373.662152,-0.0263651574304,4.38940676431
185,1777067354697,2026-04-24T21:49:14.697000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,325.9720  x759  $4,128,704",2314.4,-0.00011869,423218.1472,-48559.12843,-0.118680275338,35.5487973584
186,1777067368559,2026-04-24T21:49:28.559000+00:00,icp-usdc,THIN_BOOK,impact excess 8.2bp over spread,2.4665,0.00125,764596.4,-32.2336,-0.101255569056,40.3160968092
187,1777067456929,2026-04-24T21:50:56.929000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.2800  x87  $15,593",637.28,0.00125,45781.818,4488.73638,0.145359115588,83.3550528176
188,1777067476479,2026-04-24T21:51:16.479000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,537.0000  x11095  $24,250,401",77537,0.0010443,27707.39648,2527889.37182,-0.083116950059,78.4466123386
189,1777067515860,2026-04-24T21:51:55.860000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.5214  x592  $1,392,794",86.435,-0.00147247,3197946.52,23024.86224,-0.10863409955,56.0514133469
190,1777067545317,2026-04-24T21:52:25.317000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x197  $213,278",0.098683,0.00125,329228008,-2192.537034,-0.0324165527022,7.31904061661
191,1777067655171,2026-04-24T21:54:15.171000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,326.9770  x373  $3,821,471",2315.4,-9.918e-05,423304.5684,-92914.46087,-0.105701404319,18.4040443042
192,1777067685277,2026-04-24T21:54:45.277000+00:00,icp-usdc,THIN_BOOK,impact excess 8.8bp over spread,2.4689,0.00125,764589.6,-44.38555,-0.0849858356941,39.3733421266
193,1777067757460,2026-04-24T21:55:57.460000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.5900  x55  $10,931",637.59,0.00125,45781.588,-306.6078,-0.173790511977,10.7675072528
194,1777067777018,2026-04-24T21:56:17.018000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,534.0000  x11110  $24,316,688",77534,0.00105717,27701.61538,-146746.18273,-0.105004799299,39.6563884289
195,1777067816407,2026-04-24T21:56:56.407000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.5224  x584  $1,387,537",86.436,-0.00145145,3198171.48,-5529.03551,-0.1086328441,44.2509055115
196,1777067845886,2026-04-24T21:57:25.886000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0988  x130  $108,133",0.098648,0.00125,329211614,-2284.486398,-0.0374930333891,1.97068402269
197,1777067901342,2026-04-24T21:58:21.342000+00:00,bnb-usdc,GRINDING_TRAP,px +0.07% 15m (1.0σ)  CVD -0.00M  fund +0.0013%  FΔ +0.0000%  OI +0.03% 15m,637.73,0.00125,45781.318,-388.87669,0.190096147804,24.0258741579
198,1777067955583,2026-04-24T21:59:15.583000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,313.7839  x1154  $3,734,347",2316.1,-6.872e-05,423374.3692,-84775.52364,-0.105669491708,27.8226203702
199,1777068001787,2026-04-24T22:00:01.787000+00:00,icp-usdc,THIN_BOOK,impact excess 8.4bp over spread,2.4672,0.00125,764602,-99.76853,-0.113360323887,0
200,1777068057798,2026-04-24T22:00:57.798000+00:00,bnb-usdc,FLOW_CLUSTER,"BUY flow cluster @ 637.4300  x101  $14,943",637.43,0.00125,45780.664,-891.21702,0.254004702626,14.1948271063
201,1777068077389,2026-04-24T22:01:17.389000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,537.0000  x12154  $26,257,097",77537,0.00125,27693.69712,-546472.05709,-0.0972781446288,33.6131308039
202,1777068116783,2026-04-24T22:01:56.783000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.5247  x547  $1,210,041",86.352,-0.00186257,3198113.24,-51999.52388,-0.109316166646,5.0797920278
203,1777068146265,2026-04-24T22:02:26.265000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x156  $162,520",0.098527,0.00125,328657410,-30252.932864,-0.0385532389794,5.48795910574
204,1777068215693,2026-04-24T22:03:35.693000+00:00,bnb-usdc,GRINDING_TRAP,px +0.09% 15m (1.0σ)  CVD -0.01M  fund +0.0013%  FΔ +0.0000%  OI +0.05% 15m,637.61,0.00125,45788.26,-10709.28634,0.204302934104,0.154243937958
205,1777068255607,2026-04-24T22:04:15.607000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,313.8000  x1460  $4,314,779",2313.8,0.00030837,423086.4776,235714.2705,-0.110086990308,69.6682923294
206,1777068326786,2026-04-24T22:05:26.786000+00:00,icp-usdc,THIN_BOOK,impact excess 8.5bp over spread,2.4627,-0.00078328,764551.6,72.72737,-0.133819951338,76.1134562088
207,1777068358000,2026-04-24T22:05:58+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.5000  x114  $23,283",637.5,0.00125,45788.662,-10134.29673,-0.23942537909,2.10289698501
208,1777068377582,2026-04-24T22:06:17.582000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,524.0000  x11290  $24,064,144",77524,0.00125,27694.62242,43482.76283,-0.0921445186899,54.5385873497
209,1777068416994,2026-04-24T22:06:56.994000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.4926  x607  $1,660,378",86.32,-0.0015238,3198131.1,-173740.20475,-0.118025502766,6.6094864389
210,1777068446607,2026-04-24T22:07:26.607000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0984  x25  $115,781",0.098338,0.00125,326751386,-144365.683985,-0.0630081300813,1.77628917449
211,1777068556140,2026-04-24T22:09:16.140000+00:00,eth-usdc,FLOW_CLUSTER,"SELL flow cluster @ 2,313.9000  x1750  $5,988,935",2313.9,0.00012268,422650.8954,1087006.2234,-0.1014570966,82.3100043709
212,1777068634858,2026-04-24T22:10:34.858000+00:00,icp-usdc,THIN_BOOK,impact excess 8.3bp over spread,2.463,-0.0011678,764532,-24.6028,-0.125704553749,36.8516349147
213,1777068658574,2026-04-24T22:10:58.574000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.1400  x133  $26,149",637.14,0.00125,45787.492,-680.52868,0.020407842891,0.647051172086
214,1777068678149,2026-04-24T22:11:18.149000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,528.0000  x12332  $27,400,892",77528,0.00125,27656.57208,-1689639.07645,-0.101151321088,17.5845817696
215,1777068717515,2026-04-24T22:11:57.515000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.5217  x592  $1,392,794",86.349,-0.00163082,3202339.86,31195.50269,-0.122607136661,55.4863441963
216,1777068746993,2026-04-24T22:12:26.993000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0989  x112  $124,171",0.098228,0.00125,326722392,203.095775,-0.0478249809209,54.6350266505
217,1777068775907,2026-04-24T22:12:55.907000+00:00,doge-usdc,THIN_BOOK,impact excess 8.0bp over spread,0.09823,0.00125,326642856,-3897.507179,-0.0457898753498,19.1584393891
218,1777068856220,2026-04-24T22:14:16.220000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,315.2129  x1958  $6,033,232",2312.9,-0.00012716,422394.3292,-595131.22287,-0.127383034307,2.19642637338
219,1777068940173,2026-04-24T22:15:40.173000+00:00,icp-usdc,THIN_BOOK,impact excess 8.9bp over spread,2.4647,-0.00102245,764642.6,-445.5223,-0.133711507293,12.0805144522
220,1777068958576,2026-04-24T22:15:58.576000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.6100  x114  $22,135",637.61,0.00125,45785.15,968.66825,0.189344835443,100
221,1777068978592,2026-04-24T22:16:18.592000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,556.0000  x13448  $27,081,689",77556,0.00116621,27652.48454,516972.26428,-0.0998280381536,83.9709884375
222,1777069017661,2026-04-24T22:16:57.661000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.3430  x575  $1,070,829",86.343,-0.00163011,3205231.14,-143517.5419,-0.123770965876,5.80788240144
223,1777069047527,2026-04-24T22:17:27.527000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x39  $141,833",0.098307,0.00125,326520470,3603.657456,-0.0386394834511,60.480977544
224,1777069156505,2026-04-24T22:19:16.505000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.3000  x1473  $3,623,819",2313.3,-0.00018953,421643.0124,1205777.05245,-0.118736642128,98.9686309798
225,1777069246357,2026-04-24T22:20:46.357000+00:00,icp-usdc,THIN_BOOK,impact excess 8.4bp over spread,2.465,-0.00151609,765127.6,952.26521,-0.121555915721,92.3707432655
226,1777069258933,2026-04-24T22:20:58.933000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.4500  x178  $42,773",637.45,0.00125,45773.74,-8202.51176,-0.079159188344,26.1052979982
227,1777069278871,2026-04-24T22:21:18.871000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,545.0000  x8931  $21,633,158",77545,0.0010518,27624.44088,1319896.68831,-0.101129168358,91.8853511962
228,1777069317768,2026-04-24T22:21:57.768000+00:00,sol-usdc,FLOW_CLUSTER,"BUY flow cluster @ 86.4936  x457  $1,291,115",86.321,-0.00154778,3205268.16,-9432.39458,-0.110511302818,44.3486315322
229,1777069347978,2026-04-24T22:22:27.978000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x39  $141,833",0.098303,0.00125,326471746,-7309.186857,-0.0427067974986,15.5826378116
230,1777069457002,2026-04-24T22:24:17.002000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.9000  x1868  $4,882,060",2313.9,-0.00016406,421640.4538,8486.93289,-0.1014570966,59.3669051184
231,1777069548266,2026-04-24T22:25:48.266000+00:00,icp-usdc,THIN_BOOK,impact excess 8.0bp over spread,2.4638,-0.00172514,765045.8,74.69873,-0.149949341439,74.0150897058
232,1777069559154,2026-04-24T22:25:59.154000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.1400  x137  $25,613",637.14,0.00125,45773.288,-191.81832,-0.00863158059936,8.54192161238
233,1777069579106,2026-04-24T22:26:19.106000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,524.0000  x5876  $16,327,474",77524,0.00096218,27625.18708,119942.06447,-0.0960070104448,65.2330984992
234,1777069618077,2026-04-24T22:26:58.077000+00:00,sol-usdc,FLOW_CLUSTER,"BUY flow cluster @ 86.4946  x354  $1,165,417",86.322,-0.00156973,3205280.16,-19292.67508,-0.113399676001,7.16924144357
235,1777069648380,2026-04-24T22:27:28.380000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x32  $130,950",0.098324,0.00125,326226646,13117.979501,-0.0467622242554,92.6585971607
236,1777069757482,2026-04-24T22:29:17.482000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.0000  x1719  $7,161,053",2313,-0.00012093,419755.811,3318942.36797,-0.101496534001,93.2408010205
237,1777069851913,2026-04-24T22:30:51.913000+00:00,icp-usdc,THIN_BOOK,impact excess 8.5bp over spread,2.4633,-0.00141459,765021.6,79.36009,-0.0892313932265,78.5515624587
238,1777069859333,2026-04-24T22:30:59.333000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.5569  x155  $40,601",636.92,0.00125,45772.96,28.68885,-0.202909677773,55.8787429617
239,1777069879279,2026-04-24T22:31:19.279000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,564.4870  x6104  $15,045,665",77487,0.00090369,27629.8013,-650817.71892,-0.092188477085,8.29158263398
240,1777069918262,2026-04-24T22:31:58.262000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.3723  x827  $1,119,229",86.286,-0.0015799,3204001.48,-184472.86204,-0.107665057479,12.507315467
241,1777069948620,2026-04-24T22:32:28.620000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0984  x31  $133,908",0.098055,0.00125,326216896,-3146.177214,-0.0407767980019,22.9367882599
242,1777070057629,2026-04-24T22:34:17.629000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,312.6103  x1515  $7,203,999",2310.3,-0.00016404,419323.3478,-1246951.89361,-0.110253583241,11.1523508543
243,1777070159781,2026-04-24T22:35:59.781000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.7429  x84  $23,595",636.47,0.00125,45771.882,-1518.24021,-0.188967734347,15.0365047497
244,1777070179820,2026-04-24T22:36:19.820000+00:00,btc-usdc,FLOW_CLUSTER,"SELL flow cluster @ 77,514.4370  x5360  $15,406,983",77437,0.00077058,27555.7469,-5440972.43895,-0.0845134027935,19.0915289049
245,1777070218288,2026-04-24T22:36:58.288000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.3172  x749  $998,032",86.231,-0.00161756,3203231.1,24962.40231,-0.118725639526,57.0421819081
246,1777070229165,2026-04-24T22:37:09.165000+00:00,icp-usdc,THIN_BOOK,impact excess 10.0bp over spread,2.4599,-0.00111967,764974.2,38.14015,-0.085296506905,100
247,1777070248659,2026-04-24T22:37:28.659000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x37  $141,281",0.098075,0.00125,325327144,-65182.000001,-0.0458622095393,9.03662382632
248,1777070357716,2026-04-24T22:39:17.716000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,311.9146  x883  $5,701,356",2307.3,-0.0002249,419275.7036,-144874.0055,-0.101747017946,36.3327287293
249,1777070460057,2026-04-24T22:41:00.057000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.5469  x147  $39,934",635.64,0.00125,45775.99,-11011.7723,0.172564593528,3.90130049615
250,1777070480234,2026-04-24T22:41:20.234000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,513.8460  x4667  $13,032,628",77282,0.00067131,27484.60152,-10758690.329,-0.0846827628559,12.0376071153
251,1777070518462,2026-04-24T22:41:58.462000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0950  x338  $1,076,773",86.095,-0.00159723,3212417.2,-1011057.65563,-0.13165755117,6.36742092731
252,1777070549120,2026-04-24T22:42:29.120000+00:00,doge-usdc,FLOW_CLUSTER,"SELL flow cluster @ 0.0985  x39  $141,833",0.097908,0.00125,325281952,-6255.930134,-0.0428790199081,19.116855429
253,1777070608782,2026-04-24T22:43:28.782000+00:00,icp-usdc,THIN_BOOK,impact excess 9.5bp over spread,2.4517,-0.00056807,764960.6,-62.0587,-0.0733645812105,31.8999859653
254,1777070658295,2026-04-24T22:44:18.295000+00:00,eth-usdc,FLOW_CLUSTER,"BUY flow cluster @ 2,313.3174  x1613  $7,022,405",2308.7,-0.00021243,419498.0644,-174747.77335,-0.114651610531,44.232942461
255,1777070760061,2026-04-24T22:46:00.061000+00:00,bnb-usdc,FLOW_CLUSTER,"SELL flow cluster @ 637.2720  x139  $33,380",636,0.00125,45759.704,-5540.58735,-0.175791059769,4.37800427592
256,1777070780524,2026-04-24T22:46:20.524000+00:00,btc-usdc,FLOW_CLUSTER,"BUY flow cluster @ 77,541.9300  x4981  $12,844,690",77310,0.00067333,27488.06896,-2057521.6777,-0.0923993460969,26.5146133656
257,1777070818775,2026-04-24T22:46:58.775000+00:00,sol-usdc,FLOW_CLUSTER,"SELL flow cluster @ 86.0885  x470  $1,550,708",86.261,-0.00167869,3217653.72,-293284.03664,-0.107117835409,25.7385412421
