symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
eth-usdc,book_imbalance_pct,2448,0,0,-96.1165108063,-43.3945982338,-17.1205857974,0.298801869673,0.805212941506,19.4941347893,46.0560679175,91.3679048827,-22.8935046998,2026-04-24T23:18:41.691000+00:00
eth-usdc,bid_depth10,2448,0,0,126121.87572,2354064.02957,3458953.65715,4146885.50916,4174634.59454,4896574.21562,5948458.08495,11444165.1519,3458747.10609,2026-04-24T23:18:41.691000+00:00
eth-usdc,ask_depth10,2448,0,0,251230.62611,2128374.89294,3293795.9992,4079411.36954,4171298.18804,4871780.8068,6077610.04865,16474074.8499,5512603.7318,2026-04-24T23:18:41.691000+00:00
eth-usdc,impact_excess_bps,2448,0,0,0,0,0,0,0.246740229251,0.346043212146,1.2116386568,7.07735462293,5.55111512313e-17,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_notional,2448,0,0,519524.3196,728503.520258,848341.438463,943589.67354,1161245.44306,1085621.08276,2210453.34897,8999485.03722,864359.64125,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_ratio,2448,0,0,1.50451894727,1.79938027465,2.06899152808,2.31396246921,2.68035282901,2.68899612133,5.28041208397,11.9436901681,1.92693309373,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_dist_bps,2448,0,0,-4.11959844756,-4.10234265357,-3.23827205803,-0.216459587096,-0.529275978359,2.37717052626,4.10251981085,4.53828366434,0.216183496551,2026-04-24T23:18:41.691000+00:00
eth-usdc,liq_notional_5m,2448,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
icp-usdc,mark,2446,0,0,2.4475,2.4507,2.4629,2.46625,2.46650335241,2.4728,2.4803,2.4855,2.453,2026-04-24T23:18:40.472000+00:00
icp-usdc,mid,2446,0,0,2.44785,2.4511,2.46325,2.4664,2.46669061733,2.473,2.48055,2.48565,2.4531,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_pct,2446,0,0,-0.00185877,-0.0015113375,0.0003244625,0.00125,0.000705116349141,0.00125,0.00125,0.00125,0.0006517,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_delta_1h_pct,1764,682,27.8822567457,-0.00310877,-0.0028049855,-0.0016591425,0,-0.000532314132653,0,0.00230866,0.00249951,0.0020701,2026-04-24T23:18:40.472000+00:00
icp-usdc,basis_pct,2446,0,0,-0.182333873582,-0.129240710824,-0.101957585644,-0.0849858356941,-0.0881125729567,-0.068937559195,-0.0527169505272,-0.00808570851021,-0.122149837134,2026-04-24T23:18:40.472000+00:00
icp-usdc,premium_pct,2446,0,0,-0.12765957,-0.078425365,-0.0477130075,-0.02672606,-0.0308726690433,-0.00886561,0,0,-0.07247557,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi,2446,0,0,763372.6,763402.2,763607.6,764466.4,764455.858299,764642.6,765065.4,771601.8,771578,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi_notional,2446,0,0,1870625.229,1874196.11425,1881862.76322,1885962.71754,1885529.23337,1889408.77771,1896730.88529,1901430.8637,1892680.834,2026-04-24T23:18:40.472000+00:00
icp-usdc,day_ntl_vlm,2446,0,0,196852.78722,197974.28917,202273.23123,205486.06166,205830.929948,210283.73914,216232.00158,216612.03258,210184.78237,2026-04-24T23:18:40.472000+00:00
icp-usdc,prev_day_change_pct,2446,0,0,-1.23397048149,-1.10896040003,-0.404383517328,0.18624235799,0.0910648480552,0.727451060526,0.981270358306,1.20114006515,-0.844819919964,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1m,2446,0,0,-1695.47077,-60.81975,-18.7416,0,36.0202136427,18.26616,102.29406,7881.64884,-15.9406,2026-04-24T23:18:40.472000+00:00
