symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
btc-usdc,funding_pct,2303,0,0,0.00045786,0.00052923,0.00089045,0.00102902,0.000995685219279,0.00121513,0.00125,0.00125,0.00103591,2026-04-24T23:18:39.277000+00:00
btc-usdc,funding_delta_1h_pct,1761,542,23.5345201911,-0.00039028,-0.00034002,-7.829e-05,-1.03e-05,6.37210789324e-05,0.00024159,0.00062936,0.00076962,-4.377e-05,2026-04-24T23:18:39.277000+00:00
btc-usdc,basis_pct,2303,0,0,-0.156411923352,-0.106268556744,-0.0960026803473,-0.0883272621772,-0.0883523043365,-0.0805801772764,-0.0691051974952,-0.0304008382869,-0.0742860464966,2026-04-24T23:18:39.277000+00:00
btc-usdc,premium_pct,2303,0,0,-0.10822929,-0.05336721,-0.04652185,-0.04253728,-0.0422402890404,-0.03738848,-0.029601828,-0.00103131,-0.04652185,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi,2303,0,0,27284.19708,27355.001008,27477.27045,27543.95572,27537.4354075,27631.4201,27695.360378,27708.28912,27374.4906,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi_notional,2303,0,0,2109007332.85,2115332494.27,2130389911.09,2136226004.14,2134700712.44,2142926005.61,2147698956.7,2148848118.86,2117307349.95,2026-04-24T23:18:39.277000+00:00
btc-usdc,day_ntl_vlm,2303,0,0,1914342943.03,1921068009.69,1943045822.81,2004057400.22,1992177815.29,2024350047.08,2054830000.96,2119305158.13,1934455152.43,2026-04-24T23:18:39.277000+00:00
btc-usdc,prev_day_change_pct,2303,0,0,-1.3183444047,-1.17254430606,-0.765214720786,-0.431349894088,-0.536571391699,-0.271157770007,-0.14172072907,0.00644230273669,-0.919758147161,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1m,2303,0,0,-9042885.57768,-1084020.63533,-100547.22335,4862.08394,46744.9004978,162757.582345,1226149.66402,8567185.70927,14437.28649,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_5m,2303,0,0,-11452816.4903,-5597982.25873,-587881.236125,114732.76345,242343.397871,1308711.12624,7162469.1738,17590374.5085,-56958.08202,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_15m,2303,0,0,-18465759.6494,-12522262.3449,-1165479.89776,1112555.93145,755171.491458,2716327.45386,14372194.0979,17665770.4293,208749.95426,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1h,2303,0,0,-19104044.3376,-11534157.7536,-2134598.13646,1942571.23929,2364526.67702,6341363.7919,19028734.3713,20465550.1207,-2218183.16727,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_buy_pct_5m,2303,0,0,5.52973603892,10.9938301689,29.3564097424,55.3941535635,53.4438513481,80.475795925,92.5034014471,98.4819614653,42.5168663878,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_notional_5m,2303,0,0,194980.72494,485308.681119,1176265.50547,2012196.90435,3474466.89503,4474547.67371,11260238.0244,21167674.7044,380576.4067,2026-04-24T23:18:39.277000+00:00
btc-usdc,avg_trade_notional_5m,2303,0,0,339.908487383,712.541326144,1545.11993434,2290.42527059,2907.09541011,3656.19151316,7383.08121675,10307.9274528,1136.04897522,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_spread_bps,2303,0,0,0.128641354336,0.12874238006,0.128901693124,0.128954885133,0.132470060919,0.129031425604,0.129371629068,1.54950674035,0.129288332374,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_imbalance_pct,2303,0,0,-99.9344087534,-91.6233928555,-67.8876820174,-29.6686689521,-14.8343203566,36.9561646206,91.826233876,99.9805659523,-5.43561508883,2026-04-24T23:18:39.277000+00:00
btc-usdc,bid_depth10,2303,0,0,1702.43466,188343.040527,594561.273265,1102960.51673,1564498.17821,1953189.04016,3770454.47641,20445853.8493,1391923.34548,2026-04-24T23:18:39.277000+00:00
btc-usdc,ask_depth10,2303,0,0,871.8967,147415.904036,925034.561555,1967956.78395,2269992.95849,3072810.8899,5149063.28392,19652270.2104,1551940.45015,2026-04-24T23:18:39.277000+00:00
btc-usdc,impact_excess_bps,2303,0,0,0,0,0,0,0.115953809739,0,0.775709936198,2.06279934764,0,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_notional,2303,0,0,232915.91535,459811.107355,654833.49912,883037.907,1173462.59513,1345982.96511,2880886.338,11490125.0847,632636.5824,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_ratio,2303,0,0,2.28682777168,3.20794892473,4.1694598839,5.33188856209,5.90166664231,7.18024692306,10.4904239061,16.9908639206,4.29800171692,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_dist_bps,2303,0,0,-1.48349770058,-0.0647203111753,-0.0644757796734,0.0644525081694,0.135166457604,0.0646441661872,1.09925660395,2.13105332154,0.0646441661872,2026-04-24T23:18:39.277000+00:00
btc-usdc,liq_notional_5m,2303,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:39.277000+00:00
doge-usdc,mark,2302,0,0,0.097834,0.097951,0.098173,0.098321,0.0984005199826,0.098669,0.09894395,0.09944,0.0981,2026-04-24T23:18:41.691000+00:00
doge-usdc,mid,2302,0,0,0.097846,0.097954,0.098173,0.098323,0.0984025755864,0.098671,0.098945,0.099427,0.098102,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_pct,2302,0,0,0.00076714,0.00125,0.00125,0.00125,0.00124939261512,0.00125,0.00125,0.00125,0.00125,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_delta_1h_pct,1762,540,23.4578627281,-0.00048286,0,0,0,-7.47332576617e-07,0,0,8.14e-06,0,2026-04-24T23:18:41.691000+00:00
doge-usdc,basis_pct,2302,0,0,-0.17727802259,-0.048680606706,-0.0405330090693,-0.032495557248,-0.0340331090259,-0.027457161743,-0.0212049458936,0,-0.0407581006725,2026-04-24T23:18:41.691000+00:00
doge-usdc,premium_pct,2302,0,0,-0.10182781,-0.0474960685,-0.035706545,-0.02745786,-0.0269692913249,-0.018316415,-0.0050574,0.0759763,-0.03566334,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi,2302,0,0,324466210,325116224,326251856,326730642,326938501.573,327786464,329208018,329228772,324466606,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi_notional,2302,0,0,31822431.5377,31844923.9098,32040073.4094,32117970.0379,32171266.1329,32401480.4101,32509925.4102,32578188.7376,31830174.0486,2026-04-24T23:18:41.691000+00:00
doge-usdc,day_ntl_vlm,2302,0,0,8859634.68523,8892605.31367,9888433.34906,10601365.1104,10395729.0784,10910484.1543,11025473.3125,11089007.0008,8906388.90043,2026-04-24T23:18:41.691000+00:00
doge-usdc,prev_day_change_pct,2302,0,0,0.378597445237,0.559390407763,0.953787870989,1.72214242164,1.57579799561,2.07754946178,2.33508384053,2.83669607123,0.98930398707,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1m,2302,0,0,-134944.255764,-14347.848833,-742.706483,-10.6083,-814.923086075,179.2362395,3979.621721,127242.755427,-3.92402,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_5m,2302,0,0,-149544.220213,-64591.975108,-12790.832232,-1933.692189,-4223.35219433,2963.262929,45153.880888,140357.136781,-177.610056,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_15m,2302,0,0,-178515.140487,-147113.049384,-47285.604689,-9095.32963,-13821.2101577,6372.76210375,128843.891674,159117.657898,43884.686962,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1h,2302,0,0,-330887.605822,-307713.88409,-200126.352889,-37866.843803,-53516.7463655,52373.8529693,203114.21114,242353.974973,-32791.332561,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_buy_pct_5m,2302,0,0,0,1.74515989117,6.24105540256,28.3464907052,38.4266588297,63.6919899115,96.3931305328,99.8998932602,24.303002475,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_notional_5m,2302,0,0,132.425953,1107.971344,4537.4375445,14851.618389,26486.9517411,32354.0288108,113519.008933,172347.609515,345.58523,2026-04-24T23:18:41.691000+00:00
doge-usdc,avg_trade_notional_5m,2302,0,0,22.0709921667,70.0043372721,265.403850882,431.919396375,657.056475794,793.598021,2354.04926334,3768.95269183,38.3983588889,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_spread_bps,2302,0,0,0.10059299571,0.10108004023,0.101516143605,0.101753725458,0.233549412129,0.102049407223,1.01669980301,9.07852927826,0.101934201473,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_imbalance_pct,2302,0,0,-97.8062838819,-59.8490325177,-27.4969123252,-0.583420291309,-1.71466351498,23.7965022718,54.8023427443,94.8083465932,-18.5207025962,2026-04-24T23:18:41.691000+00:00
doge-usdc,bid_depth10,2302,0,0,3847.03052,23216.4042364,34746.1377647,50928.296734,57651.5981089,67470.2576153,132639.451419,285902.65751,26367.375209,2026-04-24T23:18:41.691000+00:00
doge-usdc,ask_depth10,2302,0,0,4912.320396,26940.2944377,37063.3784525,46781.652059,60295.5193336,72139.6641595,144939.980397,346884.815623,38354.280596,2026-04-24T23:18:41.691000+00:00
doge-usdc,impact_excess_bps,2302,0,0,0,0.101284953275,0.505813568487,0.714206068929,0.822184110086,1.02045554801,1.73325298935,9.15779128771,0.611608845559,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_notional,2302,0,0,7130.991395,8139.6315902,20337.752061,30886.528055,36138.1002348,35887.008006,83014.2501058,241239.052528,7964.907944,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_ratio,2302,0,0,1.94989391636,2.62369143094,4.27883223856,5.45922551093,5.68910774229,6.76555288796,9.54438836153,15.166002252,2.46128064708,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_dist_bps,2302,0,0,-7.39432900237,-2.57852233382,-1.97649491981,-0.761908948972,-0.166420302016,1.87132373395,2.59527192348,7.50724272578,1.6819143243,2026-04-24T23:18:41.691000+00:00
doge-usdc,liq_notional_5m,2302,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
eth-usdc,mark,2306,0,0,2306.5,2310.3,2313.2,2315.6,2316.5235039,2319.9,2324.7,2327.1,2312.8,2026-04-24T23:18:41.691000+00:00
eth-usdc,mid,2306,0,0,2306.05,2310.25,2313.15,2315.55,2316.50121422,2319.85,2324.55,2327.15,2312.85,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_pct,2306,0,0,-0.00047619,-0.0002197825,-0.0001602975,-0.00010314,-4.9646140503e-07,0.000146065,0.00046318,0.00125,0.00049829,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_delta_1h_pct,1765,541,23.4605377277,-0.00099735,-0.000383792,-0.00013193,-4.945e-05,1.6680509915e-06,6.036e-05,0.000607784,0.00099123,0.00068673,2026-04-24T23:18:41.691000+00:00
eth-usdc,basis_pct,2306,0,0,-0.239115917365,-0.123033089426,-0.113858514683,-0.105815535448,-0.102944280494,-0.0967388266655,-0.0753676866427,0.0409456285154,-0.0971901254833,2026-04-24T23:18:41.691000+00:00
eth-usdc,premium_pct,2306,0,0,-0.15932481,-0.06047777,-0.0522740275,-0.05033124,-0.0495540062966,-0.0466704175,-0.0387150875,-0.00688379,-0.03889705,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi,2306,0,0,418330.8798,418438.04255,421640.45455,422875.3519,422344.908669,423432.9651,425328.2173,426699.1922,418330.8798,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi_notional,2306,0,0,967079172.912,967538255.963,975386818.06,979850759.104,978379002.585,981623937.066,988384981.64,991574999.951,967515658.801,2026-04-24T23:18:41.691000+00:00
eth-usdc,day_ntl_vlm,2306,0,0,633873514.512,634514329.195,645941194.666,719222694.487,703660756.207,728430809.34,755523265.425,774949074.898,634659404.208,2026-04-24T23:18:41.691000+00:00
eth-usdc,prev_day_change_pct,2306,0,0,-1.21209525441,-1.0364913483,-0.648402610787,-0.271387955544,-0.309017375289,-0.0388316002934,0.376346411732,0.541359896059,-0.571772494734,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1m,2306,0,0,-2400251.26809,-546064.90431,-46426.0575,-656.96354,1035.83097353,20591.21571,280706.792255,4724726.87982,53052.2633,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_5m,2306,0,0,-3633465.99311,-2515788.71641,-418401.635105,-62446.59116,7144.88938666,101087.83853,3403873.55916,4760836.2192,-12869.15968,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_15m,2306,0,0,-4099073.50977,-3897670.48898,-1723055.78196,-234150.75124,-42385.4584514,1913708.35577,3921003.56901,4533505.67639,-149780.09885,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1h,2306,0,0,-9610675.19236,-6874041.18799,-4608973.36811,-1497426.78411,-909649.10625,2550729.07415,7220373.83883,7661108.96567,5395974.1615,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_buy_pct_5m,2306,0,0,0.452739410647,1.42022782002,18.9472629819,39.6889352409,44.1818875584,71.6626683004,93.3345350842,99.2094892939,47.7439398365,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_notional_5m,2306,0,0,23984.45439,60519.428395,224265.721168,594710.766935,1252505.84628,1677934.3004,4366964.65708,7119637.63796,285213.13146,2026-04-24T23:18:41.691000+00:00
eth-usdc,avg_trade_notional_5m,2306,0,0,178.64236637,377.376193585,1091.25107154,2201.35331075,3340.20968074,5413.07158226,9925.51090003,13284.7344187,1994.4974228,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_spread_bps,2306,0,0,0.429710160496,0.430190789615,0.431062353169,0.431862840362,0.439547783284,0.432329608093,0.432891062964,2.59100919808,0.432366993103,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_imbalance_pct,2306,0,0,-87.526466951,-42.9526245222,-17.5600312811,-0.629827248538,0.0211141197353,18.4231571035,44.5027752321,91.3679048827,-22.8935046998,2026-04-24T23:18:41.691000+00:00
eth-usdc,bid_depth10,2306,0,0,355343.78854,2372285.20968,3453824.5754,4132251.59359,4154128.91434,4865544.1939,5891178.46957,11444165.1519,3458747.10609,2026-04-24T23:18:41.691000+00:00
eth-usdc,ask_depth10,2306,0,0,251230.62611,2206023.86248,3354620.07711,4120002.67497,4218139.44705,4903413.16117,6146921.15776,16474074.8499,5512603.7318,2026-04-24T23:18:41.691000+00:00
eth-usdc,impact_excess_bps,2306,0,0,0,0,0,0,0.23513399497,0.344883333516,1.20719157117,7.07735462293,5.55111512313e-17,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_notional,2306,0,0,519524.3196,727999.15167,848537.04668,940885.50816,1162722.81661,1079514.24321,2200179.555,8999485.03722,864359.64125,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_ratio,2306,0,0,1.50451894727,1.79705890043,2.06593872337,2.30569969409,2.66982347167,2.66871393271,5.28115181272,11.9436901681,1.92693309373,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_dist_bps,2306,0,0,-4.11959844756,-4.10247552153,-3.23897130271,-0.646928169407,-0.532629476142,2.38288715313,4.10500162039,4.53828366434,0.216183496551,2026-04-24T23:18:41.691000+00:00
eth-usdc,liq_notional_5m,2306,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
icp-usdc,mark,2304,0,0,2.4475,2.4507,2.4624,2.4674,2.46659283854,2.4731,2.4805,2.4855,2.453,2026-04-24T23:18:40.472000+00:00
icp-usdc,mid,2304,0,0,2.44785,2.4511,2.4625,2.46735,2.46677884115,2.47335,2.48055,2.48565,2.4531,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_pct,2304,0,0,-0.00185877,-0.0015181095,2.081e-05,0.00125,0.000671534110243,0.00125,0.00125,0.00125,0.0006517,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_delta_1h_pct,1764,540,23.4375,-0.00310877,-0.0028049855,-0.0016591425,0,-0.000532314132653,0,0.00230866,0.00249951,0.0020701,2026-04-24T23:18:40.472000+00:00
icp-usdc,basis_pct,2304,0,0,-0.182333873582,-0.129659643436,-0.105254635252,-0.08566183969,-0.0898407950858,-0.0727824114751,-0.0567077122489,-0.00808570851021,-0.122149837134,2026-04-24T23:18:40.472000+00:00
icp-usdc,premium_pct,2304,0,0,-0.12765957,-0.079067738,-0.04928717,-0.02867528,-0.0323789986111,-0.0117044,0,0,-0.07247557,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi,2304,0,0,763372.6,763402.2,763622.6,764485,764511.317274,764949,765065.4,771601.8,771578,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi_notional,2304,0,0,1870625.229,1873871.00192,1881786.423,1886503.84122,1885734.12294,1889688.56664,1897146.432,1901430.8637,1892680.834,2026-04-24T23:18:40.472000+00:00
icp-usdc,day_ntl_vlm,2304,0,0,196852.78722,197974.28917,201766.13943,205383.83264,205194.516352,210111.38983,212048.064649,216612.03258,210184.78237,2026-04-24T23:18:40.472000+00:00
icp-usdc,prev_day_change_pct,2304,0,0,-1.23397048149,-1.11299298331,-0.432358170357,0.133608648123,0.0589492789416,0.707017041971,0.985021165744,1.20114006515,-0.844819919964,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1m,2304,0,0,-1695.47077,-63.385,-18.83128,0,36.1887607118,18.06677,71.27029,7881.64884,-15.9406,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_5m,2304,0,0,-2431.94067,-1009.25246,-67.40481,1.74809,178.673603338,77.64314,950.3682305,11167.15531,18.93335,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_15m,2304,0,0,-3428.3089,-2342.83375,-215.28019,34.49018,143.838153394,195.91579,1128.5482365,12043.09439,10848.29859,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1h,2304,0,0,-4535.35538,-4295.332266,-2738.037545,-181.555755,446.069837049,1067.74209,6449.528996,13028.78741,12853.07636,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_buy_pct_5m,2304,0,0,0,3.0654412891,25.9965508345,50.7289218375,50.2897530482,75.6101262125,92.7222947521,100,58.8273333162,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_notional_5m,2304,0,0,38.14015,80.7426,130.45028,179.11209,580.125957435,274.2813975,1488.70098,11831.65075,107.24275,2026-04-24T23:18:40.472000+00:00
icp-usdc,avg_trade_notional_5m,2304,0,0,14.727896,16.8530083333,20.4401516667,23.34071,53.4753701784,41.47046375,182.694981667,452.772646154,21.44855,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_spread_bps,2304,0,0,0.404097549147,2.83119982204,4.05630146433,4.47072689955,4.62766442556,5.25624178712,6.85525334194,11.7730640414,5.7070645306,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_imbalance_pct,2304,0,0,-50.1085837897,-22.726706105,-11.7944856164,-3.83017015391,-3.91249731369,3.70300895535,14.5483996545,32.1114244338,7.17918085054,2026-04-24T23:18:40.472000+00:00
icp-usdc,bid_depth10,2304,0,0,6352.02895,12176.758017,14506.75902,16492.13021,16457.3202288,18176.5663,21056.2214675,29600.45267,18237.75813,2026-04-24T23:18:40.472000+00:00
icp-usdc,ask_depth10,2304,0,0,8710.54688,13303.19481,15621.9277325,17548.27515,17824.3145685,19855.7917675,23283.29075,31844.17234,15794.51938,2026-04-24T23:18:40.472000+00:00
icp-usdc,impact_excess_bps,2304,0,0,0,3.89626202362,5.36258379037,6.32963414935,6.43197393977,7.33780395834,9.35061482122,14.9920190734,3.13888549183,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_notional,2304,0,0,2499.8108,2839.756714,3858.474225,4107.79044,4457.47846162,5419.8428375,7041.96935,11402.63676,3241.40862,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_ratio,2304,0,0,1.47627355047,1.75363839495,2.14403315046,2.47540459265,2.59093596724,2.9388067118,3.75130141157,5.1800587625,1.90490255555,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_dist_bps,2304,0,0,-22.474640102,-16.1879097372,-12.1792789867,7.50446322706,0.817919556999,10.0924468128,13.5706098869,19.3754971345,-10.1911866618,2026-04-24T23:18:40.472000+00:00
icp-usdc,liq_notional_5m,2304,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:40.472000+00:00
sol-usdc,mark,2309,0,0,86.07,86.1284,86.259,86.359,86.4065491555,86.504,86.7986,86.881,86.166,2026-04-24T23:18:38.098000+00:00
sol-usdc,mid,2309,0,0,86.0585,86.1265,86.2555,86.3595,86.4047295366,86.5015,86.7957,86.8795,86.1585,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_pct,2309,0,0,-0.00663212,-0.003650878,-0.0016552,-0.00155983,-0.00177899285838,-0.00146699,-0.001312664,-0.0011155,-0.00243093,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_delta_1h_pct,1766,543,23.5166738848,-0.00109847,-0.000837645,-0.0001976325,-5.1275e-05,0.000289336342016,5.60575e-05,0.0025204425,0.00257366,-0.00082068,2026-04-24T23:18:38.098000+00:00
sol-usdc,basis_pct,2309,0,0,-0.288883753178,-0.129492266634,-0.119217102446,-0.113196650303,-0.11311669887,-0.107224621091,-0.0970855833653,-0.0409672896387,-0.10897287271,2026-04-24T23:18:38.098000+00:00
sol-usdc,premium_pct,2309,0,0,-0.10523273,-0.076573234,-0.06840976,-0.0632875,-0.0630945612776,-0.05787372,-0.04972248,0,-0.07654393,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi,2309,0,0,3190148.38,3192564.32,3200253.46,3205243.92,3210165.47409,3220369.46,3230139.968,3233765.68,3220401.3,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi_notional,2309,0,0,275404475.995,276131167.597,276437150.045,277369281.231,277378066.512,278230908.131,278748340.768,279740133.914,277489098.416,2026-04-24T23:18:38.098000+00:00
sol-usdc,day_ntl_vlm,2309,0,0,182913573.607,183527905.725,186986850.485,192911801.18,190856473.893,194438988.65,195616993.504,197117936.966,184107630.246,2026-04-24T23:18:38.098000+00:00
sol-usdc,prev_day_change_pct,2309,0,0,-0.0568980132143,0.140503257121,0.494749124854,0.875294007513,0.823947322264,1.17311685417,1.46083703531,1.53207899965,0.543757292882,2026-04-24T23:18:38.098000+00:00
