symbol,metric,sample_count,missing_count,missing_pct,min,p05,p25,median,mean,p75,p95,max,latest,latest_ts_utc
bnb-usdc,cvd_5m,2316,0,0,-15416.7193,-8202.51176,-1491.60917,-353.827395,-700.443427301,333.34221,6643.8648175,8667.22602,-351.97491,2026-04-24T23:18:41.691000+00:00
bnb-usdc,cvd_15m,2316,0,0,-18323.16996,-13436.5568025,-6768.79032,-1236.05212,-1992.5830539,3173.37312,7181.92876,11643.99626,871.20172,2026-04-24T23:18:41.691000+00:00
bnb-usdc,cvd_1h,2316,0,0,-38267.41893,-32630.29945,-16760.56732,-1954.16172,-3556.75288788,6139.65709,24193.60086,29427.7689,-18807.12362,2026-04-24T23:18:41.691000+00:00
bnb-usdc,taker_buy_pct_5m,2316,0,0,0,1.48101097281,11.0511138007,28.3928592471,41.3128859265,72.8731366089,98.6908312929,100,24.8875570862,2026-04-24T23:18:41.691000+00:00
bnb-usdc,taker_notional_5m,2316,0,0,88.61901,234.09454,880.26361,1669.98386,3618.73612306,5368.39119,13462.01842,17440.47412,700.79783,2026-04-24T23:18:41.691000+00:00
bnb-usdc,avg_trade_notional_5m,2316,0,0,12.6598585714,24.71696,76.1571946154,132.708695909,217.349441407,334.744585104,629.798532727,1010.06849615,100.113975714,2026-04-24T23:18:41.691000+00:00
bnb-usdc,book_spread_bps,2316,0,0,0.156593772266,0.156955071611,0.627586342181,0.786293335369,0.859030484558,1.0986510135,1.41472732075,5.80241976586,0.471346085863,2026-04-24T23:18:41.691000+00:00
bnb-usdc,book_imbalance_pct,2316,0,0,-69.8723088038,-44.2833489344,-28.3359223167,-13.434929625,-12.5374479902,2.19880121653,24.1005362544,58.9347200399,-5.77848016307,2026-04-24T23:18:41.691000+00:00
bnb-usdc,bid_depth10,2316,0,0,11098.48056,21297.1141225,26106.635995,30288.32666,32579.480087,36727.7804275,52373.35536,86873.12051,29940.21819,2026-04-24T23:18:41.691000+00:00
bnb-usdc,ask_depth10,2316,0,0,16525.49457,25719.7853275,33057.95111,38873.39907,42733.980833,50629.6575975,69494.612055,100116.19757,33612.6055,2026-04-24T23:18:41.691000+00:00
bnb-usdc,impact_excess_bps,2316,0,0,0,0.156597380529,0.40782478759,0.644081909799,0.746710760496,0.988475629551,1.66075302282,3.62060453124,0.974115244118,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_notional,2316,0,0,3997.53996,6997.8913775,8752.2974525,14935.12769,15800.9493189,23439.28175,30956.997915,40808.57184,8000.02653,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_ratio,2316,0,0,1.77572037428,2.34257653321,2.8414646688,3.69510663277,4.0377259326,5.06357309083,6.80829133324,9.70780761228,2.51759908231,2026-04-24T23:18:41.691000+00:00
bnb-usdc,wall_dist_bps,2316,0,0,-4.71038954922,-3.13505425859,-1.33115131375,1.80492666504,0.809147272143,2.42910538399,3.05577973313,5.08929759863,1.80682666248,2026-04-24T23:18:41.691000+00:00
bnb-usdc,liq_notional_5m,2316,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
btc-usdc,mark,2319,0,0,77248,77300,77503,77546,77520.3057352,77578.5,77674,77732,77346,2026-04-24T23:18:39.277000+00:00
btc-usdc,mid,2319,0,0,77227.5,77302.4,77504.5,77547.5,77521.271022,77580.5,77673.6,77735.5,77346.5,2026-04-24T23:18:39.277000+00:00
btc-usdc,funding_pct,2319,0,0,0.00045786,0.000519041,0.000885855,0.00102777,0.000992325282449,0.001213895,0.00125,0.00125,0.00103591,2026-04-24T23:18:39.277000+00:00
btc-usdc,funding_delta_1h_pct,1761,558,24.0620957309,-0.00039028,-0.00034002,-7.829e-05,-1.03e-05,6.37210789324e-05,0.00024159,0.00062936,0.00076962,-4.377e-05,2026-04-24T23:18:39.277000+00:00
btc-usdc,basis_pct,2319,0,0,-0.156411923352,-0.106268556744,-0.0960014432472,-0.0883352354424,-0.0883611965854,-0.0807566576092,-0.0691073398547,-0.0304008382869,-0.0742860464966,2026-04-24T23:18:39.277000+00:00
btc-usdc,premium_pct,2319,0,0,-0.10822929,-0.05324209,-0.04652185,-0.04253728,-0.042240499931,-0.03738872,-0.02960179,-0.00103131,-0.04652185,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi,2319,0,0,27284.19708,27355.129232,27477.294,27544.13082,27537.7730753,27631.31491,27695.359882,27708.28912,27374.4906,2026-04-24T23:18:39.277000+00:00
btc-usdc,oi_notional,2319,0,0,2109007332.85,2115337585.74,2130404301.96,2136268814.42,2134742349.91,2142878913.82,2147697944.18,2148848118.86,2117307349.95,2026-04-24T23:18:39.277000+00:00
btc-usdc,day_ntl_vlm,2319,0,0,1914342943.03,1921068080.43,1944095037.84,2004137546.33,1993037568.14,2024450562.25,2055359957.73,2119305158.13,1934455152.43,2026-04-24T23:18:39.277000+00:00
btc-usdc,prev_day_change_pct,2319,0,0,-1.3183444047,-1.17254430606,-0.763295285868,-0.427740170325,-0.532965424216,-0.267541353253,-0.131294408403,0.00644230273669,-0.919758147161,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1m,2319,0,0,-9042885.57768,-1075514.72025,-100409.20338,4536.92763,46111.5155519,158787.81248,1225498.17789,8567185.70927,14437.28649,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_5m,2319,0,0,-11452816.4903,-5596227.25733,-581954.419115,118477.02302,245238.782061,1305200.55609,7151462.11543,17590374.5085,-56958.08202,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_15m,2319,0,0,-18465759.6494,-12520451.4694,-1144021.10337,1099249.64483,750583.696637,2697273.07154,14361448.8034,17665770.4293,208749.95426,2026-04-24T23:18:39.277000+00:00
btc-usdc,cvd_1h,2319,0,0,-19104044.3376,-11530083.6508,-2127270.05797,1919933.96241,2348835.0948,6332519.8187,19022179.5821,20465550.1207,-2218183.16727,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_buy_pct_5m,2319,0,0,5.52973603892,11.0504978996,29.6074251414,55.6703994946,53.5248417145,80.4396618316,92.4345439824,98.4819614653,42.5168663878,2026-04-24T23:18:39.277000+00:00
btc-usdc,taker_notional_5m,2319,0,0,194980.72494,486712.982151,1185469.52767,2015210.00724,3465539.18397,4448039.82926,11257195.2713,21167674.7044,380576.4067,2026-04-24T23:18:39.277000+00:00
btc-usdc,avg_trade_notional_5m,2319,0,0,339.908487383,713.288023011,1548.22855354,2298.74934134,2904.21902603,3642.22411383,7382.52534417,10307.9274528,1136.04897522,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_spread_bps,2319,0,0,0.128641354336,0.12874238006,0.128900031581,0.128954885133,0.132445139338,0.129031425604,0.129368951201,1.54950674035,0.129288332374,2026-04-24T23:18:39.277000+00:00
btc-usdc,book_imbalance_pct,2319,0,0,-99.9344087534,-91.6018325484,-67.8284605793,-29.7556413424,-14.8785413307,36.7031025418,91.8229134624,99.9805659523,-5.43561508883,2026-04-24T23:18:39.277000+00:00
btc-usdc,bid_depth10,2319,0,0,1702.43466,189324.040983,594920.100105,1102960.51673,1562971.78754,1949417.15563,3773116.56589,20445853.8493,1391923.34548,2026-04-24T23:18:39.277000+00:00
btc-usdc,ask_depth10,2319,0,0,871.8967,147973.387204,930513.67796,1967956.78395,2268577.33913,3067749.07567,5149673.97268,19652270.2104,1551940.45015,2026-04-24T23:18:39.277000+00:00
btc-usdc,impact_excess_bps,2319,0,0,0,0,0,0,0.116226173377,0,0.786188852874,2.06279934764,0,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_notional,2319,0,0,232915.91535,459677.854869,652116.54234,881911.2715,1170446.76356,1342710.67435,2880886.338,11490125.0847,632636.5824,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_ratio,2319,0,0,2.28682777168,3.19907081288,4.15719674337,5.32003182485,5.88971343632,7.1442900836,10.4831660499,16.9908639206,4.29800171692,2026-04-24T23:18:39.277000+00:00
btc-usdc,wall_dist_bps,2319,0,0,-1.48349770058,-0.071141856478,-0.0644749482589,0.0644516773549,0.136178649936,0.0646441661872,1.22245770625,2.13105332154,0.0646441661872,2026-04-24T23:18:39.277000+00:00
btc-usdc,liq_notional_5m,2319,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:39.277000+00:00
doge-usdc,mark,2318,0,0,0.097834,0.097951,0.098174,0.098321,0.0984000250216,0.09866875,0.09894315,0.09944,0.0981,2026-04-24T23:18:41.691000+00:00
doge-usdc,mid,2318,0,0,0.097846,0.097954,0.09817325,0.098324,0.0984021255393,0.098671,0.098945,0.099427,0.098102,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_pct,2318,0,0,0.00076714,0.00125,0.00125,0.00125,0.00124939680759,0.00125,0.00125,0.00125,0.00125,2026-04-24T23:18:41.691000+00:00
doge-usdc,funding_delta_1h_pct,1762,556,23.9861949957,-0.00048286,0,0,0,-7.47332576617e-07,0,0,8.14e-06,0,2026-04-24T23:18:41.691000+00:00
doge-usdc,basis_pct,2318,0,0,-0.17727802259,-0.0481122809161,-0.0405278756574,-0.0323690067589,-0.0339468963849,-0.0274466950137,-0.0203609029448,0,-0.0407581006725,2026-04-24T23:18:41.691000+00:00
doge-usdc,premium_pct,2318,0,0,-0.10182781,-0.0470691645,-0.035694705,-0.027420215,-0.0268528790466,-0.018290355,-0.005054772,0.0759763,-0.03566334,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi,2318,0,0,324466210,325116224,326253060,326724100,326936417.387,327786464,329208018,329228772,324466606,2026-04-24T23:18:41.691000+00:00
doge-usdc,oi_notional,2318,0,0,31822431.5377,31844925.1917,32040630.895,32118073.6119,32170896.9765,32400463.8491,32509764.4219,32578188.7376,31830174.0486,2026-04-24T23:18:41.691000+00:00
doge-usdc,day_ntl_vlm,2318,0,0,8859634.68523,8892605.31367,9894269.85129,10601337.1197,10396945.924,10910484.1543,11025473.3125,11089007.0008,8906388.90043,2026-04-24T23:18:41.691000+00:00
doge-usdc,prev_day_change_pct,2318,0,0,0.378597445237,0.562835516071,0.958710923055,1.72317581044,1.5811944405,2.08374185958,2.3435327723,2.83669607123,0.98930398707,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1m,2318,0,0,-134944.255764,-14347.848833,-741.796855,-10.3137,-809.324310416,175.47609075,3979.621721,127242.755427,-3.92402,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_5m,2318,0,0,-149544.220213,-64591.975108,-12422.711658,-1922.913876,-4196.31574571,2940.464108,45153.880888,140357.136781,-177.610056,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_15m,2318,0,0,-178515.140487,-147113.049384,-47279.018705,-9014.7153845,-13691.7007685,6294.041854,128617.05619,159117.657898,43884.686962,2026-04-24T23:18:41.691000+00:00
doge-usdc,cvd_1h,2318,0,0,-330887.605822,-307713.88409,-199303.728617,-37503.5136985,-53116.9313583,52319.417282,202046.440545,242353.974973,-32791.332561,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_buy_pct_5m,2318,0,0,0,1.74515989117,6.24759345903,28.8258898801,38.4476817847,63.6074129367,96.3875806962,99.8998932602,24.303002475,2026-04-24T23:18:41.691000+00:00
doge-usdc,taker_notional_5m,2318,0,0,132.425953,1113.776256,4477.210369,14790.050544,26316.5248968,31557.859119,113260.37203,172347.609515,345.58523,2026-04-24T23:18:41.691000+00:00
doge-usdc,avg_trade_notional_5m,2318,0,0,22.0709921667,70.0281133588,263.022980086,429.659466667,653.339948997,790.381163983,2354.04926334,3768.95269183,38.3983588889,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_spread_bps,2318,0,0,0.10059299571,0.10108004023,0.101520265982,0.101751654736,0.233648281975,0.102049407223,1.01662538429,9.07852927826,0.101934201473,2026-04-24T23:18:41.691000+00:00
doge-usdc,book_imbalance_pct,2318,0,0,-97.8062838819,-59.7778297307,-27.4009977968,-0.366211808718,-1.64716982296,23.7965022718,54.7900188604,94.8083465932,-18.5207025962,2026-04-24T23:18:41.691000+00:00
doge-usdc,bid_depth10,2318,0,0,3847.03052,23227.1186117,34748.5837182,50804.6766265,57583.6998178,67470.2576153,132509.297985,285902.65751,26367.375209,2026-04-24T23:18:41.691000+00:00
doge-usdc,ask_depth10,2318,0,0,4912.320396,26933.4300163,37038.1910352,46713.9003625,60158.9355305,72030.511656,143670.250994,346884.815623,38354.280596,2026-04-24T23:18:41.691000+00:00
doge-usdc,impact_excess_bps,2318,0,0,0,0.10128002759,0.505813568487,0.714085853984,0.820720544726,1.02028114869,1.73254645095,9.15779128771,0.611608845559,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_notional,2318,0,0,7130.991395,8152.2839134,20293.47406,30886.506045,36022.7402251,35886.811911,82987.4897657,241239.052528,7964.907944,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_ratio,2318,0,0,1.94989391636,2.61764882173,4.25132483495,5.4570322521,5.67747194209,6.75661530263,9.54313194291,15.166002252,2.46128064708,2026-04-24T23:18:41.691000+00:00
doge-usdc,wall_dist_bps,2318,0,0,-7.39432900237,-2.57856534705,-1.9811201227,-0.761908948972,-0.169285308903,1.87132373395,2.5952296627,7.50724272578,1.6819143243,2026-04-24T23:18:41.691000+00:00
doge-usdc,liq_notional_5m,2318,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
eth-usdc,mark,2322,0,0,2306.5,2310.3,2313.2,2315.6,2316.55633075,2320,2324.7,2327.1,2312.8,2026-04-24T23:18:41.691000+00:00
eth-usdc,mid,2322,0,0,2306.05,2310.25,2313.15,2315.55,2316.5335056,2319.95,2324.55,2327.15,2312.85,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_pct,2322,0,0,-0.00047619,-0.0002197185,-0.0001600775,-0.00010252,1.11106373816e-06,0.00016377,0.000462897,0.00125,0.00049829,2026-04-24T23:18:41.691000+00:00
eth-usdc,funding_delta_1h_pct,1765,557,23.9879414298,-0.00099735,-0.000383792,-0.00013193,-4.945e-05,1.6680509915e-06,6.036e-05,0.000607784,0.00099123,0.00068673,2026-04-24T23:18:41.691000+00:00
eth-usdc,basis_pct,2322,0,0,-0.239115917365,-0.123033089426,-0.113840173048,-0.105810965471,-0.10282347798,-0.0967305088025,-0.0753676866427,0.0409456285154,-0.0971901254833,2026-04-24T23:18:41.691000+00:00
eth-usdc,premium_pct,2322,0,0,-0.15932481,-0.06047777,-0.052621375,-0.05037353,-0.049567268764,-0.0468086,-0.0387099295,-0.00688379,-0.03889705,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi,2322,0,0,418330.8798,418438.17191,421640.755,423033.8017,422352.236187,423434.4191,425316.1174,426699.1922,418330.8798,2026-04-24T23:18:41.691000+00:00
eth-usdc,oi_notional,2322,0,0,967079172.912,967538333.205,975387307.902,979858015.906,978409827.263,981938751.571,988384018.39,991574999.951,967515658.801,2026-04-24T23:18:41.691000+00:00
eth-usdc,day_ntl_vlm,2322,0,0,633873514.512,634515468.204,646023985.822,719261605.567,704140716.244,728477902.257,755544041.428,774949074.898,634659404.208,2026-04-24T23:18:41.691000+00:00
eth-usdc,prev_day_change_pct,2322,0,0,-1.21209525441,-1.0364913483,-0.648402610787,-0.267080210218,-0.30322117096,-0.0345169780386,0.380672232556,0.550021654396,-0.571772494734,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1m,2322,0,0,-2400251.26809,-542354.951223,-45046.00428,-701.272915,1095.8384578,20696.2765625,280568.580185,4724726.87982,53052.2633,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_5m,2322,0,0,-3633465.99311,-2488434.38146,-421468.65181,-65084.65951,4184.1147324,93933.69208,3403743.38652,4760836.2192,-12869.15968,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_15m,2322,0,0,-4099073.50977,-3897436.05513,-1723812.60564,-238426.67432,-54139.2795006,1905512.66313,3920919.63521,4533505.67639,-149780.09885,2026-04-24T23:18:41.691000+00:00
eth-usdc,cvd_1h,2322,0,0,-9610675.19236,-6868556.36354,-4591245.28615,-1542430.23993,-915426.950397,2543501.06396,7220173.63287,7661108.96567,5395974.1615,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_buy_pct_5m,2322,0,0,0.452739410647,1.44881363568,19.0270737635,38.8793174929,44.1086124245,71.4973108023,93.3338469614,99.2094892939,47.7439398365,2026-04-24T23:18:41.691000+00:00
eth-usdc,taker_notional_5m,2322,0,0,23984.45439,61032.126363,224680.800455,607790.711675,1252741.18578,1667202.04364,4366957.43222,7119637.63796,285213.13146,2026-04-24T23:18:41.691000+00:00
eth-usdc,avg_trade_notional_5m,2322,0,0,178.64236637,377.643490384,1093.22475621,2222.29168052,3359.01170623,5466.97180492,9923.85257825,13284.7344187,1994.4974228,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_spread_bps,2322,0,0,0.429710160496,0.430190789615,0.431043772495,0.431862840362,0.439487602005,0.432329608093,0.432891062964,2.59100919808,0.432366993103,2026-04-24T23:18:41.691000+00:00
eth-usdc,book_imbalance_pct,2322,0,0,-87.526466951,-42.4843863595,-17.3564589348,-0.497777163623,0.195367165013,18.6644222919,44.7194329023,91.3679048827,-22.8935046998,2026-04-24T23:18:41.691000+00:00
eth-usdc,bid_depth10,2322,0,0,355343.78854,2375241.77266,3457037.09673,4138040.30493,4159811.89377,4876296.30639,5916095.07073,11444165.1519,3458747.10609,2026-04-24T23:18:41.691000+00:00
eth-usdc,ask_depth10,2322,0,0,251230.62611,2199922.93485,3345435.02513,4112267.55228,4208978.33217,4899578.90493,6143179.96731,16474074.8499,5512603.7318,2026-04-24T23:18:41.691000+00:00
eth-usdc,impact_excess_bps,2322,0,0,0,0,0,0,0.236871992216,0.345423143834,1.20722614272,7.07735462293,5.55111512313e-17,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_notional,2322,0,0,519524.3196,727976.423782,848537.04668,941108.14387,1162125.08758,1080233.434,2198453.41154,8999485.03722,864359.64125,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_ratio,2322,0,0,1.50451894727,1.79728025644,2.06627022091,2.30698303225,2.6702273193,2.67372359765,5.2752952201,11.9436901681,1.92693309373,2026-04-24T23:18:41.691000+00:00
eth-usdc,wall_dist_bps,2322,0,0,-4.11959844756,-4.10234265357,-3.23897130271,-0.646816603619,-0.540462710788,2.37958747358,4.10499275181,4.53828366434,0.216183496551,2026-04-24T23:18:41.691000+00:00
eth-usdc,liq_notional_5m,2322,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:41.691000+00:00
icp-usdc,mark,2320,0,0,2.4475,2.4507,2.462475,2.46725,2.4665825431,2.473025,2.4805,2.4855,2.453,2026-04-24T23:18:40.472000+00:00
icp-usdc,mid,2320,0,0,2.44785,2.4511,2.46255,2.4672,2.46676890086,2.47335,2.48055,2.48565,2.4531,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_pct,2320,0,0,-0.00185877,-0.0015174135,2.3785e-05,0.00125,0.000675523530172,0.00125,0.00125,0.00125,0.0006517,2026-04-24T23:18:40.472000+00:00
icp-usdc,funding_delta_1h_pct,1764,556,23.9655172414,-0.00310877,-0.0028049855,-0.0016591425,0,-0.000532314132653,0,0.00230866,0.00249951,0.0020701,2026-04-24T23:18:40.472000+00:00
icp-usdc,basis_pct,2320,0,0,-0.182333873582,-0.129659643436,-0.105220558478,-0.0855832917697,-0.0896301178463,-0.0726978998384,-0.0567031186715,-0.00808570851021,-0.122149837134,2026-04-24T23:18:40.472000+00:00
icp-usdc,premium_pct,2320,0,0,-0.12765957,-0.079026714,-0.04904743,-0.02820306,-0.0321850502069,-0.01135212,0,0,-0.07247557,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi,2320,0,0,763372.6,763402.2,763622.6,764478.6,764504.293966,764949,765065.4,771601.8,771578,2026-04-24T23:18:40.472000+00:00
icp-usdc,oi_notional,2320,0,0,1870625.229,1873871.00192,1881786.423,1886482.20358,1885708.9665,1889684.17896,1897146.432,1901430.8637,1892680.834,2026-04-24T23:18:40.472000+00:00
icp-usdc,day_ntl_vlm,2320,0,0,196852.78722,197974.28917,201766.13943,205400.13002,205270.51819,210147.656545,212068.8322,216612.03258,210184.78237,2026-04-24T23:18:40.472000+00:00
icp-usdc,prev_day_change_pct,2320,0,0,-1.23397048149,-1.11299298331,-0.428399711937,0.137657395036,0.0636723754687,0.714364700496,0.985021165744,1.20114006515,-0.844819919964,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1m,2320,0,0,-1695.47077,-63.385,-18.86885,0,35.698995444,18.06677,71.27029,7881.64884,-15.9406,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_5m,2320,0,0,-2431.94067,-1009.25246,-67.24547,2.25503,177.680377879,77.0509475,940.2510065,11167.15531,18.93335,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_15m,2320,0,0,-3428.3089,-2342.83375,-215.28019,34.86392,146.171486901,201.96574,1118.2947245,12043.09439,10848.29859,2026-04-24T23:18:40.472000+00:00
icp-usdc,cvd_1h,2320,0,0,-4535.35538,-4292.981418,-2734.95141,-177.78321,484.116427289,1076.8873,6448.737188,13028.78741,12853.07636,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_buy_pct_5m,2320,0,0,0,3.10085628935,26.9343510147,51.1150482036,50.3478658133,75.445323252,92.7222947521,100,58.8273333162,2026-04-24T23:18:40.472000+00:00
icp-usdc,taker_notional_5m,2320,0,0,38.14015,80.7426,130.78674,179.200145,577.595971681,271.42331,1488.70098,11831.65075,107.24275,2026-04-24T23:18:40.472000+00:00
icp-usdc,avg_trade_notional_5m,2320,0,0,14.727896,16.8530083333,20.4484442857,23.386113,53.281705651,40.9425709375,182.694981667,452.772646154,21.44855,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_spread_bps,2320,0,0,0.404097549147,2.83119982204,4.05626033204,4.47072689955,4.62582185158,5.25624178712,6.85525334194,11.7730640414,5.7070645306,2026-04-24T23:18:40.472000+00:00
icp-usdc,book_imbalance_pct,2320,0,0,-50.1085837897,-22.7208647965,-11.6769808006,-3.74428835133,-3.85701753706,3.78620644168,14.4883914062,32.1114244338,7.17918085054,2026-04-24T23:18:40.472000+00:00
icp-usdc,bid_depth10,2320,0,0,6352.02895,12191.892241,14514.4474525,16537.46662,16471.3875228,18197.64534,21057.950891,29600.45267,18237.75813,2026-04-24T23:18:40.472000+00:00
icp-usdc,ask_depth10,2320,0,0,8710.54688,13303.19481,15621.9277325,17548.27515,17819.0179421,19830.9190275,23283.29075,31844.17234,15794.51938,2026-04-24T23:18:40.472000+00:00
icp-usdc,impact_excess_bps,2320,0,0,0,3.89626202362,5.36412647946,6.32860371703,6.43184949924,7.3355989374,9.34302769094,14.9920190734,3.13888549183,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_notional,2320,0,0,2499.8108,2844.526922,3861.495915,4109.365,4465.04703495,5424.56187,7041.96935,11402.63676,3241.40862,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_ratio,2320,0,0,1.47627355047,1.75392598403,2.14581916811,2.48265279795,2.59473580237,2.94169226558,3.7514274289,5.1800587625,1.90490255555,2026-04-24T23:18:40.472000+00:00
icp-usdc,wall_dist_bps,2320,0,0,-22.474640102,-16.6315106279,-12.3865413122,7.49109462567,0.704230022461,10.059147789,13.5670923765,19.3754971345,-10.1911866618,2026-04-24T23:18:40.472000+00:00
icp-usdc,liq_notional_5m,2320,0,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:18:40.472000+00:00
sol-usdc,mark,2325,0,0,86.07,86.1292,86.26,86.356,86.405756129,86.503,86.798,86.881,86.166,2026-04-24T23:18:38.098000+00:00
sol-usdc,mid,2325,0,0,86.0585,86.1267,86.2565,86.3555,86.4039546237,86.5015,86.7945,86.8795,86.1585,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_pct,2325,0,0,-0.00663212,-0.003680916,-0.00165927,-0.00156123,-0.00179388963441,-0.00146735,-0.001313112,-0.0011155,-0.00243093,2026-04-24T23:18:38.098000+00:00
sol-usdc,funding_delta_1h_pct,1766,559,24.0430107527,-0.00109847,-0.000837645,-0.0001976325,-5.1275e-05,0.000289336342016,5.60575e-05,0.0025204425,0.00257366,-0.00082068,2026-04-24T23:18:38.098000+00:00
sol-usdc,basis_pct,2325,0,0,-0.288883753178,-0.129507583389,-0.119275085403,-0.113267299268,-0.113178592619,-0.107249485492,-0.0970972568597,-0.0409672896387,-0.10897287271,2026-04-24T23:18:38.098000+00:00
sol-usdc,premium_pct,2325,0,0,-0.10523273,-0.076574122,-0.06842563,-0.06329478,-0.063137425471,-0.05787372,-0.04972248,0,-0.07654393,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi,2325,0,0,3190148.38,3192564.32,3200270.82,3205244.92,3210315.81763,3223365.96,3230172.832,3233765.68,3220401.3,2026-04-24T23:18:38.098000+00:00
sol-usdc,oi_notional,2325,0,0,275404475.995,276131181.437,276437354.034,277373251.152,277388502.738,278273113.575,278772108.423,279740133.914,277489098.416,2026-04-24T23:18:38.098000+00:00
sol-usdc,day_ntl_vlm,2325,0,0,182913573.607,183528842.072,186989058.869,192913633.907,190896807.516,194487176.797,195925451.984,197117936.966,184107630.246,2026-04-24T23:18:38.098000+00:00
sol-usdc,prev_day_change_pct,2325,0,0,-0.0568980132143,0.140503257121,0.495915985998,0.878113630003,0.826740239184,1.17517357853,1.46013560907,1.53207899965,0.543757292882,2026-04-24T23:18:38.098000+00:00
